user_id,product_id,action,rating,timestamp
U00330,P01125,add_to_cart,,2026-03-04 11:50:10
U01725,P04790,view,,2026-03-04 11:52:10
U01676,P01809,view,,2026-03-04 11:53:10
U01219,P00722,view,,2026-03-04 11:54:10
U00602,P00127,add_to_cart,,2026-03-04 11:54:10
U00880,P03845,click,,2026-03-04 11:55:10
U00749,P03908,click,,2026-03-04 11:57:10
U00105,P00155,purchase,3.2,2026-03-04 11:57:10
U01516,P03057,purchase,2.2,2026-03-04 11:59:10
U00388,P01078,purchase,3.5,2026-03-04 12:01:10
U01555,P01782,purchase,,2026-03-04 12:02:10
U01946,P04261,click,,2026-03-04 12:04:10
U00329,P04499,purchase,4.2,2026-03-04 12:04:10
U01537,P03057,view,,2026-03-04 12:05:10
U00630,P01021,click,,2026-03-04 12:06:10
U01684,P01061,add_to_cart,,2026-03-04 12:08:10
U01141,P03060,view,,2026-03-04 12:08:10
U01106,P03494,click,,2026-03-04 12:09:10
U01000,P04551,view,,2026-03-04 12:10:10
U00813,P01738,view,,2026-03-04 12:12:10
U01436,P01725,add_to_cart,,2026-03-04 12:13:10
U01674,P03062,click,,2026-03-04 12:14:10
U01335,P04502,view,,2026-03-04 12:14:10
U01791,P01153,view,,2026-03-04 12:14:10
U00248,P03728,click,,2026-03-04 12:16:10
U01376,P00431,click,,2026-03-04 12:17:10
U01037,P00798,add_to_cart,,2026-03-04 12:18:10
U00314,P01554,add_to_cart,,2026-03-04 12:19:10
U00645,P03784,view,,2026-03-04 12:20:10
U00372,P01163,view,,2026-03-04 12:21:10
U01155,P01898,click,,2026-03-04 12:23:10
U01646,P04817,view,,2026-03-04 12:24:10
U01328,P04805,view,,2026-03-04 12:25:10
U00690,P04553,view,,2026-03-04 12:29:10
U00030,P03658,purchase,4.4,2026-03-04 12:31:10
U00409,P00045,click,,2026-03-04 12:31:10
U00160,P03155,click,,2026-03-04 12:33:10
U00701,P01608,click,,2026-03-04 12:35:10
U01842,P00845,click,,2026-03-04 12:36:10
U01913,P03574,view,,2026-03-04 12:36:10
U01843,P01359,view,,2026-03-04 12:37:10
U01814,P01670,add_to_cart,,2026-03-04 12:39:10
U01525,P04633,add_to_cart,,2026-03-04 12:41:10
U01203,P00418,purchase,3.1,2026-03-04 12:42:10
U00511,P04029,view,,2026-03-04 12:43:10
U00526,P02920,view,,2026-03-04 12:44:10
U01228,P01398,view,,2026-03-04 12:48:10
U00081,P03000,purchase,,2026-03-04 12:50:10
U00719,P04332,add_to_cart,,2026-03-04 12:50:10
U00569,P00800,add_to_cart,,2026-03-04 12:50:10
U01743,P04139,add_to_cart,,2026-03-04 12:51:10
U00244,P04161,view,,2026-03-04 12:51:10
U01498,P00709,view,,2026-03-04 12:54:10
U01700,P03103,add_to_cart,,2026-03-04 12:57:10
U01963,P01456,view,,2026-03-04 12:58:10
U00306,P02210,view,,2026-03-04 12:58:10
U00875,P00546,view,,2026-03-04 13:00:10
U00340,P04004,click,,2026-03-04 13:08:10
U01563,P00251,view,,2026-03-04 13:09:10
U01032,P01141,add_to_cart,,2026-03-04 13:10:10
U01576,P01476,view,,2026-03-04 13:12:10
U01747,P01723,view,,2026-03-04 13:13:10
U01567,P03108,add_to_cart,,2026-03-04 13:15:10
U00789,P02893,purchase,,2026-03-04 13:16:10
U00737,P02237,view,,2026-03-04 13:16:10
U01113,P00507,view,,2026-03-04 13:18:10
U01473,P04388,view,,2026-03-04 13:19:10
U00634,P00909,click,,2026-03-04 13:21:10
U01673,P00247,view,,2026-03-04 13:23:10
U00172,P04484,purchase,4.6,2026-03-04 13:26:10
U00982,P03015,view,,2026-03-04 13:29:10
U01006,P01784,add_to_cart,,2026-03-04 13:29:10
U00281,P00715,purchase,4.7,2026-03-04 13:29:10
U01117,P01218,view,,2026-03-04 13:33:10
U00186,P00074,add_to_cart,,2026-03-04 13:34:10
U00603,P02718,view,,2026-03-04 13:37:10
U00788,P00589,view,,2026-03-04 13:38:10
U00097,P04976,purchase,,2026-03-04 13:40:10
U01995,P03844,view,,2026-03-04 13:41:10
U00664,P03628,purchase,3.6,2026-03-04 13:46:10
U00362,P03283,view,,2026-03-04 13:49:10
U00883,P04303,add_to_cart,,2026-03-04 13:49:10
U00848,P00502,click,,2026-03-04 13:50:10
U01481,P00518,add_to_cart,,2026-03-04 13:51:10
U00974,P03799,click,,2026-03-04 13:58:10
U01672,P03358,view,,2026-03-04 14:01:10
U01600,P04557,click,,2026-03-04 14:08:10
U01828,P03096,view,,2026-03-04 14:12:10
U01125,P01763,purchase,,2026-03-04 14:12:10
U01859,P04201,view,,2026-03-04 14:15:10
U01841,P01247,add_to_cart,,2026-03-04 14:19:10
U00472,P04050,add_to_cart,,2026-03-04 14:21:10
U01664,P03667,add_to_cart,,2026-03-04 14:24:10
U00989,P01473,view,,2026-03-04 14:28:10
U01664,P02204,view,,2026-03-04 14:29:10
U01758,P03254,view,,2026-03-04 14:31:10
U01465,P00890,purchase,3.0,2026-03-04 14:31:10
U00033,P01621,view,,2026-03-04 14:32:10
U01735,P00732,view,,2026-03-04 14:33:10
U00721,P04693,view,,2026-03-04 14:38:10
U01837,P01326,view,,2026-03-04 14:38:10
U00971,P04612,click,,2026-03-04 14:43:10
U00922,P02405,view,,2026-03-04 14:45:10
U01872,P01119,view,,2026-03-04 14:48:10
U00474,P03814,click,,2026-03-04 14:51:10
U00837,P01657,view,,2026-03-04 14:51:10
U01184,P02301,view,,2026-03-04 14:52:10
U01791,P00351,click,,2026-03-04 14:54:10
U00836,P00442,click,,2026-03-04 14:54:10
U00994,P02907,click,,2026-03-04 14:54:10
U01048,P01658,view,,2026-03-04 14:57:10
U00539,P01487,view,,2026-03-04 14:59:10
U01892,P03309,click,,2026-03-04 15:00:10
U00414,P02538,view,,2026-03-04 15:01:10
U00739,P02598,click,,2026-03-04 15:03:10
U01230,P03592,view,,2026-03-04 15:03:10
U00757,P01493,view,,2026-03-04 15:05:10
U01591,P02304,add_to_cart,,2026-03-04 15:09:10
U01708,P04030,view,,2026-03-04 15:09:10
U00223,P01785,click,,2026-03-04 15:11:10
U01879,P04916,view,,2026-03-04 15:12:10
U01047,P03231,view,,2026-03-04 15:12:10
U01431,P04969,click,,2026-03-04 15:12:10
U01809,P04711,view,,2026-03-04 15:13:10
U01871,P01084,click,,2026-03-04 15:13:10
U01746,P00583,view,,2026-03-04 15:14:10
U01110,P03525,purchase,3.3,2026-03-04 15:14:10
U01172,P03936,view,,2026-03-04 15:15:10
U01881,P03193,view,,2026-03-04 15:15:10
U00662,P01617,click,,2026-03-04 15:16:10
U01256,P01016,purchase,3.2,2026-03-04 15:16:10
U01716,P02051,add_to_cart,,2026-03-04 15:17:10
U00515,P04375,click,,2026-03-04 15:17:10
U00315,P02779,view,,2026-03-04 15:19:10
U01115,P02150,click,,2026-03-04 15:22:10
U01759,P00383,view,,2026-03-04 15:23:10
U00584,P01314,click,,2026-03-04 15:23:10
U00835,P03590,view,,2026-03-04 15:23:10
U01416,P02796,view,,2026-03-04 15:25:10
U00264,P03275,view,,2026-03-04 15:27:10
U01855,P01502,add_to_cart,,2026-03-04 15:31:10
U00723,P04719,view,,2026-03-04 15:31:10
U00331,P04897,click,,2026-03-04 15:36:10
U01620,P01617,view,,2026-03-04 15:37:10
U01736,P04279,view,,2026-03-04 15:37:10
U01261,P00774,view,,2026-03-04 15:37:10
U01671,P00111,view,,2026-03-04 15:38:10
U00264,P03129,click,,2026-03-04 15:39:10
U01939,P04811,view,,2026-03-04 15:44:10
U00672,P01136,purchase,4.3,2026-03-04 15:46:10
U01509,P01161,click,,2026-03-04 15:47:10
U01470,P04447,view,,2026-03-04 15:48:10
U01708,P01543,view,,2026-03-04 15:49:10
U00012,P02708,view,,2026-03-04 15:49:10
U01505,P03304,view,,2026-03-04 15:49:10
U00331,P02354,view,,2026-03-04 15:49:10
U01537,P02390,add_to_cart,,2026-03-04 15:50:10
U01064,P01196,add_to_cart,,2026-03-04 15:51:10
U01595,P04530,purchase,,2026-03-04 15:51:10
U00384,P04304,purchase,4.3,2026-03-04 15:52:10
U00392,P00495,view,,2026-03-04 15:52:10
U00613,P00983,add_to_cart,,2026-03-04 15:53:10
U01028,P02403,add_to_cart,,2026-03-04 15:55:10
U01828,P01668,view,,2026-03-04 15:55:10
U00782,P00929,purchase,5.0,2026-03-04 15:56:10
U00735,P04452,add_to_cart,,2026-03-04 15:57:10
U01018,P03948,click,,2026-03-04 16:01:10
U00582,P04098,view,,2026-03-04 16:02:10
U01021,P00373,view,,2026-03-04 16:03:10
U00868,P02829,click,,2026-03-04 16:04:10
U00661,P02216,view,,2026-03-04 16:07:10
U01901,P01803,add_to_cart,,2026-03-04 16:07:10
U00694,P03809,click,,2026-03-04 16:07:10
U01654,P03286,view,,2026-03-04 16:07:10
U00087,P02135,add_to_cart,,2026-03-04 16:08:10
U01670,P01088,purchase,4.8,2026-03-04 16:08:10
U01684,P03677,click,,2026-03-04 16:10:10
U00326,P00290,view,,2026-03-04 16:13:10
U01660,P03276,view,,2026-03-04 16:16:10
U01122,P02628,click,,2026-03-04 16:16:10
U00563,P00754,view,,2026-03-04 16:17:10
U00867,P02096,view,,2026-03-04 16:20:10
U00280,P00991,view,,2026-03-04 16:22:10
U00769,P04335,view,,2026-03-04 16:26:10
U00905,P00923,click,,2026-03-04 16:27:10
U01032,P04988,view,,2026-03-04 16:29:10
U01084,P03480,purchase,,2026-03-04 16:30:10
U01963,P00863,click,,2026-03-04 16:30:10
U01171,P03931,view,,2026-03-04 16:33:10
U00370,P03469,view,,2026-03-04 16:34:10
U01710,P00929,click,,2026-03-04 16:34:10
U01555,P02152,view,,2026-03-04 16:39:10
U00313,P04457,click,,2026-03-04 16:39:10
U01891,P04283,purchase,,2026-03-04 16:40:10
U00654,P01203,view,,2026-03-04 16:41:10
U01864,P00550,view,,2026-03-04 16:41:10
U00186,P03843,add_to_cart,,2026-03-04 16:42:10
U00419,P04236,view,,2026-03-04 16:43:10
U01705,P01140,add_to_cart,,2026-03-04 16:44:10
U00730,P00243,view,,2026-03-04 16:45:10
U00426,P02562,view,,2026-03-04 16:46:10
U01207,P00826,view,,2026-03-04 16:47:10
U01880,P02201,purchase,,2026-03-04 16:50:10
U00478,P00789,purchase,3.4,2026-03-04 16:51:10
U01175,P03460,add_to_cart,,2026-03-04 16:51:10
U00200,P04548,view,,2026-03-04 16:52:10
U00429,P00386,add_to_cart,,2026-03-04 16:56:10
U01055,P03362,click,,2026-03-04 16:57:10
U00177,P02639,click,,2026-03-04 16:57:10
U00707,P03757,add_to_cart,,2026-03-04 17:01:10
U00780,P03595,click,,2026-03-04 17:02:10
U00588,P03727,view,,2026-03-04 17:03:10
U00020,P03140,view,,2026-03-04 17:04:10
U01543,P00810,view,,2026-03-04 17:06:10
U01143,P03862,view,,2026-03-04 17:06:10
U01569,P04937,add_to_cart,,2026-03-04 17:06:10
U00442,P01942,click,,2026-03-04 17:06:10
U01352,P03020,click,,2026-03-04 17:07:10
U00034,P04097,view,,2026-03-04 17:12:10
U01197,P02348,click,,2026-03-04 17:13:10
U01327,P04539,click,,2026-03-04 17:13:10
U01631,P03989,view,,2026-03-04 17:14:10
U01733,P03555,view,,2026-03-04 17:16:10
U00884,P03056,click,,2026-03-04 17:17:10
U01016,P01669,view,,2026-03-04 17:18:10
U00418,P03476,view,,2026-03-04 17:19:10
U00061,P02137,view,,2026-03-04 17:20:10
U00287,P04715,click,,2026-03-04 17:23:10
U00077,P00109,add_to_cart,,2026-03-04 17:26:10
U00971,P02853,view,,2026-03-04 17:30:10
U00539,P01450,view,,2026-03-04 17:30:10
U01063,P01759,click,,2026-03-04 17:31:10
U00920,P02990,click,,2026-03-04 17:33:10
U01991,P02470,view,,2026-03-04 17:34:10
U00672,P00279,view,,2026-03-04 17:34:10
U00053,P04259,click,,2026-03-04 17:36:10
U00248,P03649,add_to_cart,,2026-03-04 17:39:10
U00158,P01734,purchase,2.2,2026-03-04 17:41:10
U00194,P00198,click,,2026-03-04 17:44:10
U01007,P01306,purchase,,2026-03-04 17:48:10
U00766,P01534,view,,2026-03-04 17:48:10
U00609,P04154,view,,2026-03-04 17:50:10
U00409,P01403,click,,2026-03-04 17:53:10
U00533,P01675,view,,2026-03-04 17:53:10
U01094,P02457,view,,2026-03-04 17:58:10
U01854,P01939,view,,2026-03-04 17:59:10
U01854,P02592,purchase,,2026-03-04 18:00:10
U00922,P00619,click,,2026-03-04 18:01:10
U00160,P02344,click,,2026-03-04 18:01:10
U01684,P00147,view,,2026-03-04 18:02:10
U00804,P02207,view,,2026-03-04 18:04:10
U01996,P01904,view,,2026-03-04 18:12:10
U00789,P04925,click,,2026-03-04 18:12:10
U00106,P04207,add_to_cart,,2026-03-04 18:13:10
U01153,P00090,view,,2026-03-04 18:13:10
U01489,P04004,view,,2026-03-04 18:15:10
U01314,P03716,view,,2026-03-04 18:16:10
U01741,P00139,add_to_cart,,2026-03-04 18:17:10
U01921,P04077,add_to_cart,,2026-03-04 18:18:10
U00248,P02440,view,,2026-03-04 18:18:10
U00909,P03712,view,,2026-03-04 18:19:10
U00506,P02441,purchase,2.9,2026-03-04 18:22:10
U01287,P02343,view,,2026-03-04 18:22:10
U01078,P02074,click,,2026-03-04 18:25:10
U01811,P03533,view,,2026-03-04 18:25:10
U01420,P01122,view,,2026-03-04 18:26:10
U01721,P04952,add_to_cart,,2026-03-04 18:26:10
U00668,P02757,purchase,5.0,2026-03-04 18:27:10
U00962,P04415,add_to_cart,,2026-03-04 18:28:10
U00668,P02647,purchase,,2026-03-04 18:30:10
U01592,P03510,view,,2026-03-04 18:32:10
U00402,P02331,click,,2026-03-04 18:36:10
U01351,P02283,purchase,3.3,2026-03-04 18:36:10
U00771,P04588,click,,2026-03-04 18:37:10
U00096,P04201,view,,2026-03-04 18:37:10
U01947,P03487,add_to_cart,,2026-03-04 18:37:10
U00491,P02042,add_to_cart,,2026-03-04 18:40:10
U01154,P01148,view,,2026-03-04 18:41:10
U01710,P01728,view,,2026-03-04 18:42:10
U01013,P03007,view,,2026-03-04 18:42:10
U00481,P00999,click,,2026-03-04 18:43:10
U00207,P00448,purchase,3.6,2026-03-04 18:45:10
U00273,P01377,click,,2026-03-04 18:47:10
U00029,P02725,view,,2026-03-04 18:48:10
U01798,P03025,click,,2026-03-04 18:49:10
U00721,P03674,view,,2026-03-04 18:55:10
U00051,P00884,click,,2026-03-04 18:59:10
U00381,P03918,add_to_cart,,2026-03-04 19:00:10
U01985,P02036,add_to_cart,,2026-03-04 19:00:10
U00118,P01583,view,,2026-03-04 19:00:10
U01734,P01912,view,,2026-03-04 19:00:10
U01161,P04466,purchase,3.9,2026-03-04 19:02:10
U01836,P01914,view,,2026-03-04 19:03:10
U01336,P04563,view,,2026-03-04 19:06:10
U01437,P03470,view,,2026-03-04 19:06:10
U00613,P01545,add_to_cart,,2026-03-04 19:07:10
U00893,P03643,view,,2026-03-04 19:09:10
U00219,P00438,view,,2026-03-04 19:11:10
U00161,P01906,view,,2026-03-04 19:12:10
U01026,P03572,view,,2026-03-04 19:13:10
U00956,P04632,click,,2026-03-04 19:14:10
U00538,P03348,view,,2026-03-04 19:15:10
U00186,P02080,view,,2026-03-04 19:16:10
U00289,P02365,click,,2026-03-04 19:16:10
U01296,P04579,purchase,3.7,2026-03-04 19:17:10
U01827,P00303,view,,2026-03-04 19:18:10
U00782,P03773,add_to_cart,,2026-03-04 19:19:10
U00359,P02941,view,,2026-03-04 19:19:10
U01031,P01155,view,,2026-03-04 19:20:10
U00008,P01399,click,,2026-03-04 19:20:10
U00049,P02534,click,,2026-03-04 19:20:10
U00369,P00611,add_to_cart,,2026-03-04 19:22:10
U01528,P01386,purchase,,2026-03-04 19:23:10
U00890,P03909,click,,2026-03-04 19:23:10
U00821,P01231,click,,2026-03-04 19:24:10
U01932,P01865,purchase,3.5,2026-03-04 19:27:10
U00390,P02579,view,,2026-03-04 19:28:10
U01165,P01809,view,,2026-03-04 19:29:10
U01461,P04621,click,,2026-03-04 19:30:10
U01317,P04923,add_to_cart,,2026-03-04 19:31:10
U00707,P03077,view,,2026-03-04 19:32:10
U00502,P03781,add_to_cart,,2026-03-04 19:33:10
U00368,P01961,add_to_cart,,2026-03-04 19:33:10
U00952,P00331,add_to_cart,,2026-03-04 19:45:10
U00011,P02242,view,,2026-03-04 19:45:10
U01169,P02942,view,,2026-03-04 19:46:10
U00884,P03690,view,,2026-03-04 19:47:10
U01362,P02049,view,,2026-03-04 19:48:10
U00712,P03628,click,,2026-03-04 19:48:10
U01271,P03147,click,,2026-03-04 19:49:10
U01970,P01817,click,,2026-03-04 19:55:10
U00901,P03425,view,,2026-03-04 19:57:10
U00851,P00635,add_to_cart,,2026-03-04 20:02:10
U01012,P03067,view,,2026-03-04 20:02:10
U00287,P01212,view,,2026-03-04 20:03:10
U00435,P04360,purchase,,2026-03-04 20:07:10
U01754,P02161,click,,2026-03-04 20:10:10
U00710,P03449,view,,2026-03-04 20:11:10
U01430,P04943,click,,2026-03-04 20:11:10
U01709,P03231,view,,2026-03-04 20:11:10
U01220,P04112,view,,2026-03-04 20:14:10
U00284,P00988,view,,2026-03-04 20:14:10
U01031,P01455,view,,2026-03-04 20:17:10
U01963,P02835,view,,2026-03-04 20:24:10
U01969,P00648,view,,2026-03-04 20:25:10
U00055,P04975,purchase,3.8,2026-03-04 20:32:10
U00141,P04229,view,,2026-03-04 20:32:10
U00602,P02877,add_to_cart,,2026-03-04 20:33:10
U00955,P01484,add_to_cart,,2026-03-04 20:34:10
U00322,P01717,click,,2026-03-04 20:34:10
U00687,P04262,view,,2026-03-04 20:34:10
U01034,P04622,view,,2026-03-04 20:35:10
U01020,P03143,view,,2026-03-04 20:37:10
U01850,P01934,click,,2026-03-04 20:39:10
U01658,P00949,view,,2026-03-04 20:40:10
U01127,P02654,click,,2026-03-04 20:42:10
U01066,P02554,view,,2026-03-04 20:42:10
U01246,P03546,click,,2026-03-04 20:43:10
U00519,P02071,click,,2026-03-04 20:43:10
U00876,P01321,add_to_cart,,2026-03-04 20:44:10
U00543,P01480,click,,2026-03-04 20:44:10
U00304,P02414,view,,2026-03-04 20:46:10
U00677,P02191,view,,2026-03-04 20:47:10
U01168,P02531,add_to_cart,,2026-03-04 20:48:10
U00268,P03962,view,,2026-03-04 20:48:10
U00786,P01364,click,,2026-03-04 20:50:10
U00421,P03471,add_to_cart,,2026-03-04 20:52:10
U01876,P01335,view,,2026-03-04 20:55:10
U00154,P03044,view,,2026-03-04 20:56:10
U00195,P03516,click,,2026-03-04 20:57:10
U00832,P01828,add_to_cart,,2026-03-04 21:00:10
U00725,P02480,view,,2026-03-04 21:02:10
U00183,P01832,click,,2026-03-04 21:03:10
U00252,P03834,purchase,,2026-03-04 21:04:10
U01638,P01433,purchase,,2026-03-04 21:06:10
U01772,P01987,click,,2026-03-04 21:08:10
U01483,P01210,view,,2026-03-04 21:10:10
U00871,P02366,view,,2026-03-04 21:11:10
U01533,P00337,purchase,4.4,2026-03-04 21:11:10
U00159,P00821,click,,2026-03-04 21:12:10
U00961,P03597,click,,2026-03-04 21:12:10
U01231,P03537,purchase,3.8,2026-03-04 21:13:10
U01255,P04048,view,,2026-03-04 21:18:10
U00757,P04376,view,,2026-03-04 21:19:10
U01933,P01326,click,,2026-03-04 21:19:10
U00671,P02405,view,,2026-03-04 21:20:10
U00598,P04647,view,,2026-03-04 21:21:10
U01628,P02692,click,,2026-03-04 21:22:10
U00386,P02486,purchase,4.3,2026-03-04 21:22:10
U00457,P01301,view,,2026-03-04 21:24:10
U01305,P00081,purchase,3.7,2026-03-04 21:25:10
U01946,P02482,view,,2026-03-04 21:27:10
U01417,P00104,add_to_cart,,2026-03-04 21:27:10
U01788,P04459,view,,2026-03-04 21:29:10
U00090,P03334,add_to_cart,,2026-03-04 21:29:10
U00356,P00111,view,,2026-03-04 21:29:10
U01732,P01721,view,,2026-03-04 21:30:10
U01248,P01423,add_to_cart,,2026-03-04 21:30:10
U00126,P00516,click,,2026-03-04 21:34:10
U01796,P01118,view,,2026-03-04 21:35:10
U00998,P03512,click,,2026-03-04 21:36:10
U00872,P04525,add_to_cart,,2026-03-04 21:39:10
U01307,P02060,view,,2026-03-04 21:39:10
U00590,P04224,purchase,4.4,2026-03-04 21:41:10
U00863,P02069,click,,2026-03-04 21:42:10
U00656,P04112,purchase,,2026-03-04 21:43:10
U00263,P00017,view,,2026-03-04 21:45:10
U00661,P03923,view,,2026-03-04 21:46:10
U00902,P03632,click,,2026-03-04 21:48:10
U01486,P00047,purchase,,2026-03-04 21:49:10
U00957,P02666,view,,2026-03-04 21:49:10
U00403,P03568,add_to_cart,,2026-03-04 21:56:10
U00743,P03896,view,,2026-03-04 21:58:10
U01404,P00991,view,,2026-03-04 22:06:10
U00555,P03966,view,,2026-03-04 22:07:10
U00631,P03413,view,,2026-03-04 22:12:10
U01182,P00852,click,,2026-03-04 22:12:10
U00398,P01907,add_to_cart,,2026-03-04 22:13:10
U01999,P01909,view,,2026-03-04 22:13:10
U00186,P02585,view,,2026-03-04 22:14:10
U00108,P00089,click,,2026-03-04 22:15:10
U01506,P00403,view,,2026-03-04 22:17:10
U01581,P02045,view,,2026-03-04 22:20:10
U00682,P01409,view,,2026-03-04 22:21:10
U00115,P00947,view,,2026-03-04 22:21:10
U01665,P01078,view,,2026-03-04 22:24:10
U00480,P04205,view,,2026-03-04 22:24:10
U00653,P04446,view,,2026-03-04 22:25:10
U01412,P00219,view,,2026-03-04 22:25:10
U00656,P02506,view,,2026-03-04 22:26:10
U00473,P01006,add_to_cart,,2026-03-04 22:29:10
U01396,P02165,view,,2026-03-04 22:31:10
U00053,P02773,click,,2026-03-04 22:35:10
U00388,P02494,view,,2026-03-04 22:35:10
U00419,P02953,view,,2026-03-04 22:36:10
U00970,P00081,purchase,2.8,2026-03-04 22:36:10
U00413,P01253,view,,2026-03-04 22:37:10
U01750,P04594,add_to_cart,,2026-03-04 22:37:10
U00580,P00186,view,,2026-03-04 22:37:10
U00652,P00952,view,,2026-03-04 22:40:10
U00081,P02183,click,,2026-03-04 22:40:10
U00890,P01478,view,,2026-03-04 22:40:10
U01405,P03031,add_to_cart,,2026-03-04 22:41:10
U00867,P03206,view,,2026-03-04 22:43:10
U00282,P01318,click,,2026-03-04 22:44:10
U00328,P00841,view,,2026-03-04 22:48:10
U01832,P00795,view,,2026-03-04 22:48:10
U00383,P04935,view,,2026-03-04 22:49:10
U01650,P00667,click,,2026-03-04 22:53:10
U00114,P00885,click,,2026-03-04 22:58:10
U00461,P00358,add_to_cart,,2026-03-04 22:58:10
U00914,P03582,view,,2026-03-04 23:01:10
U01194,P02473,view,,2026-03-04 23:03:10
U01145,P03118,view,,2026-03-04 23:05:10
U00090,P01591,add_to_cart,,2026-03-04 23:05:10
U01931,P02110,add_to_cart,,2026-03-04 23:07:10
U00974,P04579,click,,2026-03-04 23:07:10
U00114,P00552,view,,2026-03-04 23:07:10
U01326,P00381,add_to_cart,,2026-03-04 23:08:10
U01895,P01071,view,,2026-03-04 23:10:10
U00408,P00185,add_to_cart,,2026-03-04 23:12:10
U00050,P02998,purchase,,2026-03-04 23:14:10
U01647,P00562,view,,2026-03-04 23:14:10
U00620,P00960,click,,2026-03-04 23:14:10
U00040,P01581,click,,2026-03-04 23:15:10
U01983,P04892,add_to_cart,,2026-03-04 23:17:10
U00407,P04757,view,,2026-03-04 23:18:10
U01166,P02646,add_to_cart,,2026-03-04 23:19:10
U00735,P01124,click,,2026-03-04 23:19:10
U01400,P00996,view,,2026-03-04 23:23:10
U01987,P03221,add_to_cart,,2026-03-04 23:23:10
U00837,P00575,view,,2026-03-04 23:24:10
U01622,P04887,view,,2026-03-04 23:25:10
U01620,P03295,view,,2026-03-04 23:25:10
U00328,P02935,view,,2026-03-04 23:26:10
U01952,P02027,click,,2026-03-04 23:31:10
U01007,P02347,click,,2026-03-04 23:32:10
U01407,P01877,view,,2026-03-04 23:33:10
U00252,P02557,purchase,,2026-03-04 23:33:10
U01831,P00236,add_to_cart,,2026-03-04 23:33:10
U00051,P00838,click,,2026-03-04 23:34:10
U00653,P00289,view,,2026-03-04 23:35:10
U00460,P04721,purchase,,2026-03-04 23:36:10
U00353,P03005,click,,2026-03-04 23:36:10
U01285,P03625,view,,2026-03-04 23:39:10
U01981,P01083,click,,2026-03-04 23:42:10
U01289,P04123,purchase,5.0,2026-03-04 23:43:10
U00854,P04833,view,,2026-03-04 23:44:10
U01802,P00425,click,,2026-03-04 23:44:10
U01728,P03109,view,,2026-03-04 23:44:10
U00401,P03738,purchase,,2026-03-04 23:45:10
U00560,P02024,add_to_cart,,2026-03-04 23:46:10
U01664,P02029,view,,2026-03-04 23:48:10
U00617,P00272,view,,2026-03-04 23:51:10
U01875,P04486,click,,2026-03-04 23:52:10
U00456,P00985,view,,2026-03-04 23:54:10
U00654,P01718,view,,2026-03-04 23:55:10
U01648,P02538,add_to_cart,,2026-03-04 23:56:10
U00192,P02338,click,,2026-03-04 23:58:10
U01685,P00525,purchase,1.6,2026-03-04 23:59:10
U01882,P04491,click,,2026-03-05 00:01:10
U00951,P02705,add_to_cart,,2026-03-05 00:04:10
U01155,P04713,purchase,5.0,2026-03-05 00:06:10
U01311,P03703,click,,2026-03-05 00:07:10
U00812,P04377,view,,2026-03-05 00:08:10
U01777,P00331,view,,2026-03-05 00:09:10
U00162,P00652,add_to_cart,,2026-03-05 00:12:10
U01834,P02191,view,,2026-03-05 00:13:10
U00105,P01916,click,,2026-03-05 00:16:10
U01474,P03405,view,,2026-03-05 00:16:10
U01210,P00622,view,,2026-03-05 00:17:10
U00062,P04224,add_to_cart,,2026-03-05 00:17:10
U00505,P03746,view,,2026-03-05 00:20:10
U00422,P00794,view,,2026-03-05 00:22:10
U01889,P02885,view,,2026-03-05 00:24:10
U00471,P00768,click,,2026-03-05 00:24:10
U01716,P01190,view,,2026-03-05 00:25:10
U00804,P02429,purchase,1.9,2026-03-05 00:32:10
U00723,P00946,click,,2026-03-05 00:38:10
U01201,P01036,click,,2026-03-05 00:39:10
U00610,P02730,click,,2026-03-05 00:40:10
U00218,P03033,view,,2026-03-05 00:41:10
U01514,P03933,view,,2026-03-05 00:41:10
U00754,P03158,purchase,,2026-03-05 00:42:10
U01647,P03721,view,,2026-03-05 00:44:10
U00558,P03486,click,,2026-03-05 00:44:10
U00399,P01890,view,,2026-03-05 00:45:10
U00726,P04492,view,,2026-03-05 00:46:10
U01483,P00957,add_to_cart,,2026-03-05 00:48:10
U00806,P02123,view,,2026-03-05 00:49:10
U00585,P04962,view,,2026-03-05 00:50:10
U01306,P03105,click,,2026-03-05 00:50:10
U01926,P03961,view,,2026-03-05 00:50:10
U01405,P02672,view,,2026-03-05 00:56:10
U01397,P03516,add_to_cart,,2026-03-05 00:56:10
U00257,P01374,click,,2026-03-05 00:58:10
U01398,P03780,view,,2026-03-05 01:00:10
U01250,P01312,view,,2026-03-05 01:01:10
U00700,P03759,view,,2026-03-05 01:01:10
U00292,P01036,click,,2026-03-05 01:05:10
U01606,P04225,click,,2026-03-05 01:06:10
U00621,P01458,click,,2026-03-05 01:09:10
U00845,P03866,purchase,,2026-03-05 01:11:10
U01453,P02311,click,,2026-03-05 01:13:10
U01656,P03080,view,,2026-03-05 01:16:10
U00252,P03975,click,,2026-03-05 01:18:10
U00087,P01119,view,,2026-03-05 01:19:10
U01798,P01520,view,,2026-03-05 01:21:10
U00540,P00590,view,,2026-03-05 01:22:10
U01683,P02368,click,,2026-03-05 01:23:10
U00200,P00837,add_to_cart,,2026-03-05 01:24:10
U00952,P00387,click,,2026-03-05 01:24:10
U01840,P00714,click,,2026-03-05 01:24:10
U01626,P04746,click,,2026-03-05 01:27:10
