product_id,name,category,brand,price,rating,description
P02477,The Body Shop Ultra Sunscreen SPF64,Beauty,The Body Shop,470.0,4.3,Discover the magic of The Body Shop Ultra Sunscreen SPF64. Trusted skincare from The Body Shop. This budget-friendly product offers great value for money.
P02478,Lego Pro Board Game,Toys,Lego,830.0,3.9,Lego Pro Board Game - Fun for all ages. Quality entertainment by Lego. This budget-friendly product offers great value for money.
P02479,LG Smartphone Essential 65GB,Electronics,LG,11630.0,3.8,Experience cutting-edge technology with LG Smartphone Essential 65GB. Features latest innovations from LG. This premium product offers great value for money.
P02480,Stories of Premium Adventures,Books,Scholastic,200.0,3.4,Stories of Premium Adventures - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02481,Peter England Silver Track Pants,Clothing,Peter England,10330.0,3.8,Peter England Silver Track Pants - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P02482,Havells Ultra Vacuum Cleaner,Home & Kitchen,Havells,30200.0,4.3,Havells Ultra Vacuum Cleaner - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02483,Levis Eco Shorts,Clothing,Levis,2890.0,4.8,Levis Eco Shorts - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.
P02484,OnePlus Smartwatch Pro Edition,Electronics,OnePlus,147560.0,,Experience cutting-edge technology with OnePlus Smartwatch Pro Edition. Features latest innovations from OnePlus. This premium product offers great value for money.
P02485,Decathlon Silver Tennis Racket,Sports,Decathlon,3310.0,3.3,Train like a pro with Decathlon Silver Tennis Racket. Premium sports gear from Decathlon. This mid-range product offers great value for money.
P02486,Xiaomi Power Bank 50mAh,Electronics,Xiaomi,132920.0,2.9,Xiaomi Power Bank 50mAh - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02487,Xiaomi Camera Basic 8MP,Electronics,Xiaomi,12470.0,4.1,Experience cutting-edge technology with Xiaomi Camera Basic 8MP. Features latest innovations from Xiaomi. This premium product offers great value for money.
P02488,Lego Essential Board Game,Toys,Lego,2970.0,2.7,Spark imagination with Lego Essential Board Game from Lego. Safe and educational. This mid-range product offers great value for money.
P02489,"LG Laptop Neo Series 1000""",Electronics,LG,80140.0,3.8,"Upgrade your tech life with LG Laptop Neo Series 1000"" by LG. Engineered for excellence. This premium product offers great value for money."
P02490,Bosch Essential Pressure Cooker 50L,Home & Kitchen,Bosch,1070.0,3.0,Transform your kitchen with Bosch Essential Pressure Cooker 50L. Reliable performance by Bosch. This mid-range product offers great value for money.
P02491,Nestle Ultra Rice 8kg,Grocery,Nestle,130.0,4.4,Pure and natural Nestle Ultra Rice 8kg by Nestle. Quality you can trust. This budget-friendly product offers great value for money.
P02492,Peter England Silver Polo Shirt,Clothing,Peter England,11890.0,3.6,"Express yourself with Peter England Silver Polo Shirt from Peter England. Trendy design, lasting comfort. This premium product offers great value for money."
P02493,Fisher-Price Neo Doll House,Toys,Fisher-Price,200.0,3.7,Create happy memories with Fisher-Price Neo Doll House. Trusted toy from Fisher-Price. This budget-friendly product offers great value for money.
P02494,Lakme Royal Makeup Kit,Beauty,Lakme,880.0,2.8,Lakme Royal Makeup Kit - Your secret to radiant skin. Premium formulation by Lakme. This budget-friendly product offers great value for money.
P02495,Philips Deluxe Mixer Grinder,Home & Kitchen,Philips,15880.0,4.6,Bring home Philips Deluxe Mixer Grinder by Philips. Built for modern households. This premium product offers great value for money.
P02496,Bosch Eco Pressure Cooker 65L,Home & Kitchen,Bosch,680.0,4.0,Bring home Bosch Eco Pressure Cooker 65L by Bosch. Built for modern households. This budget-friendly product offers great value for money.
P02497,Lakme Royal Serum,Beauty,Lakme,4750.0,4.0,Enhance your beauty routine with Lakme Royal Serum by Lakme. Dermatologically tested. This mid-range product offers great value for money.
P02498,Premium Mystery Thriller,Books,HarperCollins,2040.0,3.0,Expand your horizons with Premium Mystery Thriller. Available from HarperCollins publications. This mid-range product offers great value for money.
P02499,Wilson Eco Swimming Goggles,Sports,Wilson,7320.0,2.6,Train like a pro with Wilson Eco Swimming Goggles. Premium sports gear from Wilson. This premium product offers great value for money.
P02500,Maybelline Royal Body Lotion,Beauty,Maybelline,240.0,3.3,Maybelline Royal Body Lotion - Your secret to radiant skin. Premium formulation by Maybelline. This budget-friendly product offers great value for money.
P02501,Complete Lite Reference,Books,Penguin,430.0,3.6,Dive into Complete Lite Reference. An enriching read published by Penguin. This budget-friendly product offers great value for money.
P02502,Fisher-Price Lite Board Game,Toys,Fisher-Price,1520.0,,Create happy memories with Fisher-Price Lite Board Game. Trusted toy from Fisher-Price. This mid-range product offers great value for money.
P02503,Zara Deluxe Jeans,Clothing,Zara,380.0,5.0,Zara Deluxe Jeans - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P02504,Havells Eco Microwave Oven,Home & Kitchen,Havells,5320.0,4.6,Havells Eco Microwave Oven - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02505,Nivea Basic Serum,Beauty,Nivea,1950.0,3.8,Enhance your beauty routine with Nivea Basic Serum by Nivea. Dermatologically tested. This mid-range product offers great value for money.
P02506,Hasbro Ultra Puzzle 750 Pieces,Toys,Hasbro,210.0,3.3,Create happy memories with Hasbro Ultra Puzzle 750 Pieces. Trusted toy from Hasbro. This budget-friendly product offers great value for money.
P02507,Philips Classic Induction Cooktop,Home & Kitchen,Philips,890.0,3.1,Bring home Philips Classic Induction Cooktop by Philips. Built for modern households. This budget-friendly product offers great value for money.
P02508,Sony Wireless Earbuds Plus,Electronics,Sony,9860.0,,Upgrade your tech life with Sony Wireless Earbuds Plus by Sony. Engineered for excellence. This premium product offers great value for money.
P02509,Samsung Bluetooth Speaker Smart,Electronics,Samsung,41140.0,4.0,Upgrade your tech life with Samsung Bluetooth Speaker Smart by Samsung. Engineered for excellence. This premium product offers great value for money.
P02510,Tata Essential Cereal 750g,Grocery,Tata,520.0,3.5,Tata Essential Cereal 750g - Goodness in every bite. Premium selection from Tata. This budget-friendly product offers great value for money.
P02511,Wilson Elite Dumbbell Set 55kg,Sports,Wilson,7610.0,4.1,Wilson Elite Dumbbell Set 55kg - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P02512,Fisher-Price Smart Doll House,Toys,Fisher-Price,6070.0,3.5,Create happy memories with Fisher-Price Smart Doll House. Trusted toy from Fisher-Price. This premium product offers great value for money.
P02513,Nike Lite Polo Shirt,Clothing,Nike,13340.0,3.1,"Express yourself with Nike Lite Polo Shirt from Nike. Trendy design, lasting comfort. This premium product offers great value for money."
P02514,Zara Elite Track Pants,Clothing,Zara,6360.0,4.2,Zara Elite Track Pants - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P02515,OnePlus Smartwatch Deluxe Edition,Electronics,OnePlus,7580.0,2.6,Upgrade your tech life with OnePlus Smartwatch Deluxe Edition by OnePlus. Engineered for excellence. This premium product offers great value for money.
P02516,Hasbro Basic Educational Kit,Toys,Hasbro,1170.0,2.9,Create happy memories with Hasbro Basic Educational Kit. Trusted toy from Hasbro. This mid-range product offers great value for money.
P02517,Dove Gold Makeup Kit,Beauty,Dove,1590.0,3.2,Enhance your beauty routine with Dove Gold Makeup Kit by Dove. Dermatologically tested. This mid-range product offers great value for money.
P02518,Sony Smartphone Silver 500GB,Electronics,Sony,49440.0,3.4,Experience cutting-edge technology with Sony Smartphone Silver 500GB. Features latest innovations from Sony. This premium product offers great value for money.
P02519,Philips Eco Electric Kettle,Home & Kitchen,Philips,4250.0,4.3,Transform your kitchen with Philips Eco Electric Kettle. Reliable performance by Philips. This mid-range product offers great value for money.
P02520,Pigeon Premium Electric Kettle,Home & Kitchen,Pigeon,45760.0,2.8,Pigeon Premium Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02521,Adidas Basic Sneakers,Clothing,Adidas,560.0,3.7,"Express yourself with Adidas Basic Sneakers from Adidas. Trendy design, lasting comfort. This budget-friendly product offers great value for money."
P02522,Nerf Deluxe Remote Control Car,Toys,Nerf,1090.0,4.1,Spark imagination with Nerf Deluxe Remote Control Car from Nerf. Safe and educational. This mid-range product offers great value for money.
P02523,Tata Eco Spices Combo,Grocery,Tata,690.0,4.0,Healthy living starts with Tata Eco Spices Combo. Fresh quality from Tata. This budget-friendly product offers great value for money.
P02524,Apple Smartphone Gold 50GB,Electronics,Apple,88820.0,4.3,Experience cutting-edge technology with Apple Smartphone Gold 50GB. Features latest innovations from Apple. This premium product offers great value for money.
P02525,Learn Basic in 30 Days,Books,Oxford,130.0,3.7,Learn Basic in 30 Days - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02526,Deluxe Science Fiction Novel,Books,HarperCollins,1000.0,3.4,Deluxe Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.
P02527,Dove Pro Body Lotion,Beauty,Dove,1060.0,4.7,Discover the magic of Dove Pro Body Lotion. Trusted skincare from Dove. This mid-range product offers great value for money.
P02528,Nike Silver Tennis Racket,Sports,Nike,1170.0,3.4,Nike Silver Tennis Racket - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02529,Hot Wheels Lite Puzzle 256 Pieces,Toys,Hot Wheels,380.0,3.3,Hot Wheels Lite Puzzle 256 Pieces - Fun for all ages. Quality entertainment by Hot Wheels. This budget-friendly product offers great value for money.
P02530,Tata Gold Honey 64g,Grocery,Tata,300.0,3.2,Healthy living starts with Tata Gold Honey 64g. Fresh quality from Tata. This budget-friendly product offers great value for money.
P02531,Puma Classic Jacket,Clothing,Puma,430.0,3.2,Puma Classic Jacket - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P02532,Wilson Smart Running Shoes,Sports,Wilson,1300.0,4.9,Train like a pro with Wilson Smart Running Shoes. Premium sports gear from Wilson. This mid-range product offers great value for money.
P02533,Xiaomi Wireless Earbuds Elite,Electronics,Xiaomi,15220.0,5.0,Xiaomi Wireless Earbuds Elite - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02534,Essential Science Fiction Novel,Books,Cambridge,300.0,4.4,Dive into Essential Science Fiction Novel. An enriching read published by Cambridge. This budget-friendly product offers great value for money.
P02535,LOreal Basic Makeup Kit,Beauty,LOreal,500.0,4.2,Enhance your beauty routine with LOreal Basic Makeup Kit by LOreal. Dermatologically tested. This budget-friendly product offers great value for money.
P02536,H&M Advanced Jeans,Clothing,H&M,420.0,3.3,Step out in style with H&M Advanced Jeans. Made with premium quality fabric by H&M. This budget-friendly product offers great value for money.
P02537,Puma Smart Jacket,Clothing,Puma,1860.0,3.5,Step out in style with Puma Smart Jacket. Made with premium quality fabric by Puma. This mid-range product offers great value for money.
P02538,Hot Wheels Classic Art Set,Toys,Hot Wheels,290.0,2.7,Create happy memories with Hot Wheels Classic Art Set. Trusted toy from Hot Wheels. This budget-friendly product offers great value for money.
P02539,Hot Wheels Elite Outdoor Play Set,Toys,Hot Wheels,3330.0,3.7,Spark imagination with Hot Wheels Elite Outdoor Play Set from Hot Wheels. Safe and educational. This mid-range product offers great value for money.
P02540,Patanjali Gold Honey 1000g,Grocery,Patanjali,30.0,2.9,Pure and natural Patanjali Gold Honey 1000g by Patanjali. Quality you can trust. This budget-friendly product offers great value for money.
P02541,Philips Essential Washing Machine 256kg,Home & Kitchen,Philips,500.0,3.9,Philips Essential Washing Machine 256kg - Making your daily chores effortless. Energy efficient and durable. This budget-friendly product offers great value for money.
P02542,LOreal Silver Face Wash,Beauty,LOreal,3160.0,3.3,LOreal Silver Face Wash - Your secret to radiant skin. Premium formulation by LOreal. This mid-range product offers great value for money.
P02543,LG Bluetooth Speaker Royal,Electronics,LG,27860.0,4.0,Experience cutting-edge technology with LG Bluetooth Speaker Royal. Features latest innovations from LG. This premium product offers great value for money.
P02544,Van Heusen Ultra Jacket,Clothing,Van Heusen,3280.0,2.0,Van Heusen Ultra Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.
P02545,Nestle Deluxe Honey 55g,Grocery,Nestle,1240.0,3.2,Pure and natural Nestle Deluxe Honey 55g by Nestle. Quality you can trust. This mid-range product offers great value for money.
P02546,Zara Silver Track Pants,Clothing,Zara,780.0,2.6,Zara Silver Track Pants - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P02547,Bajaj Plus Induction Cooktop,Home & Kitchen,Bajaj,23820.0,3.1,Bring home Bajaj Plus Induction Cooktop by Bajaj. Built for modern households. This premium product offers great value for money.
P02548,Hot Wheels Pro Puzzle 32 Pieces,Toys,Hot Wheels,7040.0,4.1,Create happy memories with Hot Wheels Pro Puzzle 32 Pieces. Trusted toy from Hot Wheels. This premium product offers great value for money.
P02549,Zara Neo Formal Shirt,Clothing,Zara,14240.0,4.1,"Express yourself with Zara Neo Formal Shirt from Zara. Trendy design, lasting comfort. This premium product offers great value for money."
P02550,Garnier Plus Shampoo 64ml,Beauty,Garnier,1730.0,4.0,Enhance your beauty routine with Garnier Plus Shampoo 64ml by Garnier. Dermatologically tested. This mid-range product offers great value for money.
P02551,Lakme Neo Face Wash,Beauty,Lakme,3320.0,3.9,Discover the magic of Lakme Neo Face Wash. Trusted skincare from Lakme. This mid-range product offers great value for money.
P02552,Wilson Basic Dumbbell Set 64kg,Sports,Wilson,11650.0,,Train like a pro with Wilson Basic Dumbbell Set 64kg. Premium sports gear from Wilson. This premium product offers great value for money.
P02553,Fisher-Price Gold Building Blocks Set,Toys,Fisher-Price,150.0,4.3,Fisher-Price Gold Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This budget-friendly product offers great value for money.
P02554,The Body Shop Silver Face Wash,Beauty,The Body Shop,150.0,,The Body Shop Silver Face Wash - Your secret to radiant skin. Premium formulation by The Body Shop. This budget-friendly product offers great value for money.
P02555,Hasbro Neo Remote Control Car,Toys,Hasbro,990.0,4.9,Create happy memories with Hasbro Neo Remote Control Car. Trusted toy from Hasbro. This budget-friendly product offers great value for money.
P02556,Yonex Elite Dumbbell Set 55kg,Sports,Yonex,1380.0,3.6,Yonex Elite Dumbbell Set 55kg - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02557,Garnier Classic Serum,Beauty,Garnier,3020.0,4.3,Enhance your beauty routine with Garnier Classic Serum by Garnier. Dermatologically tested. This mid-range product offers great value for money.
P02558,Tata Premium Flour 32kg,Grocery,Tata,1330.0,1.7,Pure and natural Tata Premium Flour 32kg by Tata. Quality you can trust. This mid-range product offers great value for money.
P02559,Adidas Basic Hoodie,Clothing,Adidas,5880.0,3.8,"Express yourself with Adidas Basic Hoodie from Adidas. Trendy design, lasting comfort. This premium product offers great value for money."
P02560,Lakme Advanced Perfume 128ml,Beauty,Lakme,1790.0,3.3,Discover the magic of Lakme Advanced Perfume 128ml. Trusted skincare from Lakme. This mid-range product offers great value for money.
P02561,Amul Essential Tea 1000g,Grocery,Amul,90.0,3.6,Pure and natural Amul Essential Tea 1000g by Amul. Quality you can trust. This budget-friendly product offers great value for money.
P02562,Patanjali Advanced Honey 8g,Grocery,Patanjali,50.0,3.1,Healthy living starts with Patanjali Advanced Honey 8g. Fresh quality from Patanjali. This budget-friendly product offers great value for money.
P02563,Bajaj Eco Pressure Cooker 128L,Home & Kitchen,Bajaj,12200.0,3.2,Bring home Bajaj Eco Pressure Cooker 128L by Bajaj. Built for modern households. This premium product offers great value for money.
P02564,The Ultra Journey by HarperCollins,Books,HarperCollins,2160.0,4.1,Expand your horizons with The Ultra Journey by HarperCollins. Available from HarperCollins publications. This mid-range product offers great value for money.
P02565,Wilson Eco Running Shoes,Sports,Wilson,8810.0,,Elevate your game with Wilson Eco Running Shoes by Wilson. Professional grade quality. This premium product offers great value for money.
P02566,Levis Eco Hoodie,Clothing,Levis,5170.0,2.6,Levis Eco Hoodie - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P02567,Van Heusen Royal Hoodie,Clothing,Van Heusen,8220.0,3.2,Step out in style with Van Heusen Royal Hoodie. Made with premium quality fabric by Van Heusen. This premium product offers great value for money.
P02568,Sony Smartwatch Eco Edition,Electronics,Sony,93360.0,3.6,Sony Smartwatch Eco Edition - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02569,Prestige Ultra Microwave Oven,Home & Kitchen,Prestige,26510.0,3.8,Bring home Prestige Ultra Microwave Oven by Prestige. Built for modern households. This premium product offers great value for money.
P02570,Stories of Basic Adventures,Books,Scholastic,250.0,5.0,Dive into Stories of Basic Adventures. An enriching read published by Scholastic. This budget-friendly product offers great value for money.
P02571,Complete Royal Reference,Books,Pearson,1900.0,3.9,Dive into Complete Royal Reference. An enriching read published by Pearson. This mid-range product offers great value for money.
P02572,Fisher-Price Premium Doll House,Toys,Fisher-Price,1450.0,2.5,Fisher-Price Premium Doll House - Fun for all ages. Quality entertainment by Fisher-Price. This mid-range product offers great value for money.
P02573,MTR Smart Coffee 32g,Grocery,MTR,110.0,3.8,Healthy living starts with MTR Smart Coffee 32g. Fresh quality from MTR. This budget-friendly product offers great value for money.
P02574,LOreal Classic Face Wash,Beauty,LOreal,2450.0,2.9,LOreal Classic Face Wash - Your secret to radiant skin. Premium formulation by LOreal. This mid-range product offers great value for money.
P02575,"Sony Smart TV 256"" Plus",Electronics,Sony,1600.0,3.7,"Experience cutting-edge technology with Sony Smart TV 256"" Plus. Features latest innovations from Sony. This mid-range product offers great value for money."
P02576,Britannia Neo Spices Combo,Grocery,Britannia,210.0,5.0,Britannia Neo Spices Combo - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.
P02577,IFB Classic Mixer Grinder,Home & Kitchen,IFB,5290.0,3.5,IFB Classic Mixer Grinder - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02578,Learn Eco in 30 Days,Books,Oxford,160.0,4.4,Dive into Learn Eco in 30 Days. An enriching read published by Oxford. This budget-friendly product offers great value for money.
P02579,Wilson Smart Tennis Racket,Sports,Wilson,430.0,3.8,Train like a pro with Wilson Smart Tennis Racket. Premium sports gear from Wilson. This budget-friendly product offers great value for money.
P02580,Bajaj Gold Induction Cooktop,Home & Kitchen,Bajaj,15840.0,4.8,Bajaj Gold Induction Cooktop - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02581,H&M Pro Track Pants,Clothing,H&M,540.0,4.2,Step out in style with H&M Pro Track Pants. Made with premium quality fabric by H&M. This budget-friendly product offers great value for money.
P02582,Nike Smart Cricket Bat,Sports,Nike,18850.0,4.5,Elevate your game with Nike Smart Cricket Bat by Nike. Professional grade quality. This premium product offers great value for money.
P02583,Essential Science Fiction Novel,Books,Scholastic,220.0,4.1,Essential Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02584,Nestle Basic Biscuits Pack,Grocery,Nestle,660.0,3.5,Pure and natural Nestle Basic Biscuits Pack by Nestle. Quality you can trust. This budget-friendly product offers great value for money.
P02585,OnePlus Power Bank 64mAh,Electronics,OnePlus,6840.0,4.7,Experience cutting-edge technology with OnePlus Power Bank 64mAh. Features latest innovations from OnePlus. This premium product offers great value for money.
P02586,LOreal Eco Sunscreen SPF65,Beauty,LOreal,1500.0,4.0,Discover the magic of LOreal Eco Sunscreen SPF65. Trusted skincare from LOreal. This mid-range product offers great value for money.
P02587,Zara Advanced Polo Shirt,Clothing,Zara,350.0,3.5,Step out in style with Zara Advanced Polo Shirt. Made with premium quality fabric by Zara. This budget-friendly product offers great value for money.
P02588,Bosch Classic Air Fryer,Home & Kitchen,Bosch,1300.0,3.3,Bring home Bosch Classic Air Fryer by Bosch. Built for modern households. This mid-range product offers great value for money.
P02589,MTR Gold Cereal 50g,Grocery,MTR,1780.0,4.0,MTR Gold Cereal 50g - Goodness in every bite. Premium selection from MTR. This mid-range product offers great value for money.
P02590,Learn Premium in 30 Days,Books,Penguin,1630.0,4.6,Dive into Learn Premium in 30 Days. An enriching read published by Penguin. This mid-range product offers great value for money.
P02591,Puma Gold Yoga Mat,Sports,Puma,14520.0,4.1,Train like a pro with Puma Gold Yoga Mat. Premium sports gear from Puma. This premium product offers great value for money.
P02592,Fisher-Price Deluxe Remote Control Car,Toys,Fisher-Price,440.0,3.5,Spark imagination with Fisher-Price Deluxe Remote Control Car from Fisher-Price. Safe and educational. This budget-friendly product offers great value for money.
P02593,Yonex Pro Running Shoes,Sports,Yonex,1470.0,4.1,Train like a pro with Yonex Pro Running Shoes. Premium sports gear from Yonex. This mid-range product offers great value for money.
P02594,Nestle Advanced Coffee 64g,Grocery,Nestle,310.0,4.4,Healthy living starts with Nestle Advanced Coffee 64g. Fresh quality from Nestle. This budget-friendly product offers great value for money.
P02595,Zara Elite Jeans,Clothing,Zara,1210.0,2.7,Step out in style with Zara Elite Jeans. Made with premium quality fabric by Zara. This mid-range product offers great value for money.
P02596,Fisher-Price Royal Musical Toy,Toys,Fisher-Price,3880.0,2.9,Create happy memories with Fisher-Price Royal Musical Toy. Trusted toy from Fisher-Price. This mid-range product offers great value for money.
P02597,Nike Basic Polo Shirt,Clothing,Nike,530.0,4.3,"Express yourself with Nike Basic Polo Shirt from Nike. Trendy design, lasting comfort. This budget-friendly product offers great value for money."
P02598,Tata Eco Tea 55g,Grocery,Tata,420.0,,Healthy living starts with Tata Eco Tea 55g. Fresh quality from Tata. This budget-friendly product offers great value for money.
P02599,Reebok Ultra Dumbbell Set 256kg,Sports,Reebok,960.0,3.7,Reebok Ultra Dumbbell Set 256kg - Engineered for athletes. Durable and high-performance. This budget-friendly product offers great value for money.
P02600,Realme Gaming Console Premium,Electronics,Realme,4560.0,3.9,Realme Gaming Console Premium - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P02601,Neo Programming Guide,Books,HarperCollins,1170.0,3.1,Dive into Neo Programming Guide. An enriching read published by HarperCollins. This mid-range product offers great value for money.
P02602,Pro Mystery Thriller,Books,Penguin,630.0,3.7,Dive into Pro Mystery Thriller. An enriching read published by Penguin. This budget-friendly product offers great value for money.
P02603,Learn Deluxe in 30 Days,Books,Penguin,400.0,3.9,Learn Deluxe in 30 Days - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P02604,Wilson Smart Running Shoes,Sports,Wilson,3790.0,4.6,Elevate your game with Wilson Smart Running Shoes by Wilson. Professional grade quality. This mid-range product offers great value for money.
P02605,Garnier Classic Lipstick Set,Beauty,Garnier,1930.0,4.5,Enhance your beauty routine with Garnier Classic Lipstick Set by Garnier. Dermatologically tested. This mid-range product offers great value for money.
P02606,Realme Bluetooth Speaker Silver,Electronics,Realme,26150.0,4.0,Experience cutting-edge technology with Realme Bluetooth Speaker Silver. Features latest innovations from Realme. This premium product offers great value for money.
P02607,Nike Smart Dumbbell Set 65kg,Sports,Nike,6610.0,3.4,Train like a pro with Nike Smart Dumbbell Set 65kg. Premium sports gear from Nike. This premium product offers great value for money.
P02608,Prestige Eco Air Fryer,Home & Kitchen,Prestige,72590.0,4.6,Transform your kitchen with Prestige Eco Air Fryer. Reliable performance by Prestige. This premium product offers great value for money.
P02609,Ultra Self Help Guide,Books,Pearson,520.0,4.6,Dive into Ultra Self Help Guide. An enriching read published by Pearson. This budget-friendly product offers great value for money.
P02610,Havells Pro Mixer Grinder,Home & Kitchen,Havells,38680.0,3.3,Transform your kitchen with Havells Pro Mixer Grinder. Reliable performance by Havells. This premium product offers great value for money.
P02611,Bajaj Pro Microwave Oven,Home & Kitchen,Bajaj,19060.0,3.9,Bajaj Pro Microwave Oven - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P02612,Prestige Pro Air Fryer,Home & Kitchen,Prestige,17400.0,3.5,Transform your kitchen with Prestige Pro Air Fryer. Reliable performance by Prestige. This premium product offers great value for money.
P02613,Advanced Self Help Guide,Books,Scholastic,820.0,4.0,Dive into Advanced Self Help Guide. An enriching read published by Scholastic. This budget-friendly product offers great value for money.
P02614,Levis Max Jacket,Clothing,Levis,950.0,3.3,Step out in style with Levis Max Jacket. Made with premium quality fabric by Levis. This budget-friendly product offers great value for money.
P02615,Lego Max Puzzle 64 Pieces,Toys,Lego,2650.0,4.3,Create happy memories with Lego Max Puzzle 64 Pieces. Trusted toy from Lego. This mid-range product offers great value for money.
P02616,LOreal Advanced Face Wash,Beauty,LOreal,420.0,4.0,Enhance your beauty routine with LOreal Advanced Face Wash by LOreal. Dermatologically tested. This budget-friendly product offers great value for money.
P02617,Learn Deluxe in 30 Days,Books,Scholastic,1970.0,3.3,Learn Deluxe in 30 Days - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.
P02618,Dove Royal Body Lotion,Beauty,Dove,4490.0,4.3,Enhance your beauty routine with Dove Royal Body Lotion by Dove. Dermatologically tested. This mid-range product offers great value for money.
P02619,Dove Royal Makeup Kit,Beauty,Dove,520.0,3.4,Enhance your beauty routine with Dove Royal Makeup Kit by Dove. Dermatologically tested. This budget-friendly product offers great value for money.
P02620,Maybelline Neo Face Cream,Beauty,Maybelline,3520.0,2.6,Maybelline Neo Face Cream - Your secret to radiant skin. Premium formulation by Maybelline. This mid-range product offers great value for money.
P02621,Haldirams Plus Honey 128g,Grocery,Haldirams,810.0,3.1,Healthy living starts with Haldirams Plus Honey 128g. Fresh quality from Haldirams. This budget-friendly product offers great value for money.
P02622,Adidas Silver Cycling Helmet,Sports,Adidas,1450.0,4.4,Adidas Silver Cycling Helmet - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02623,Lego Max Doll House,Toys,Lego,9030.0,4.9,Lego Max Doll House - Fun for all ages. Quality entertainment by Lego. This premium product offers great value for money.
P02624,Decathlon Elite Badminton Racket,Sports,Decathlon,18510.0,5.0,Decathlon Elite Badminton Racket - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P02625,Hasbro Plus Doll House,Toys,Hasbro,4880.0,3.4,Create happy memories with Hasbro Plus Doll House. Trusted toy from Hasbro. This mid-range product offers great value for money.
P02626,Realme Bluetooth Speaker Advanced,Electronics,Realme,90370.0,3.7,Realme Bluetooth Speaker Advanced - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P02627,Patanjali Plus Flour 64kg,Grocery,Patanjali,110.0,3.5,Patanjali Plus Flour 64kg - Goodness in every bite. Premium selection from Patanjali. This budget-friendly product offers great value for money.
P02628,Adidas Gold Dumbbell Set 128kg,Sports,Adidas,1620.0,3.8,Adidas Gold Dumbbell Set 128kg - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P02629,Nerf Plus Doll House,Toys,Nerf,2430.0,2.9,Spark imagination with Nerf Plus Doll House from Nerf. Safe and educational. This mid-range product offers great value for money.
P02630,Hasbro Basic Outdoor Play Set,Toys,Hasbro,1210.0,3.4,Create happy memories with Hasbro Basic Outdoor Play Set. Trusted toy from Hasbro. This mid-range product offers great value for money.
P02631,Lite Science Fiction Novel,Books,HarperCollins,1680.0,3.9,Lite Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.
P02632,MTR Advanced Biscuits Pack,Grocery,MTR,1550.0,4.4,MTR Advanced Biscuits Pack - Goodness in every bite. Premium selection from MTR. This mid-range product offers great value for money.
P02633,Tata Gold Biscuits Pack,Grocery,Tata,50.0,4.0,Healthy living starts with Tata Gold Biscuits Pack. Fresh quality from Tata. This budget-friendly product offers great value for money.
P02634,Hasbro Plus Musical Toy,Toys,Hasbro,4270.0,,Hasbro Plus Musical Toy - Fun for all ages. Quality entertainment by Hasbro. This mid-range product offers great value for money.
P02635,Royal Science Fiction Novel,Books,Pearson,280.0,3.1,Royal Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
