product_id,name,category,brand,price,rating,description,category_encoded,brand_encoded,product_idx,log_price,price_normalized,rating_normalized,unique_users,total_interactions,avg_user_rating,purchase_count,purchase_rate
P01929,Haldirams Essential Chocolate Pack,Grocery,Haldirams,70.0,3.3,Healthy living starts with Haldirams Essential Chocolate Pack. Fresh quality from Haldirams. This budget-friendly product offers great value for money.,4,12,1928,4.2626798770413155,0.09771316230173593,0.5142857142857142,6,6,0.0,1.0,0.16663889351774702
P01930,Neo Science Fiction Novel,Books,HarperCollins,760.0,3.802559726962458,Expand your horizons with Neo Science Fiction Novel. Available from HarperCollins publications. This budget-friendly product offers great value for money.,1,13,1929,6.634633357861686,0.37739594835636786,0.6578742077035593,6,6,0.0,1.0,0.16663889351774702
P01931,Nike Silver Track Pants,Clothing,Nike,980.0,4.7,"Express yourself with Nike Silver Track Pants from Nike. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,28,1930,6.8885724595653635,0.40733852354891803,0.9142857142857141,8,8,0.0,0.0,0.0
P01932,Lakme Ultra Shampoo 128ml,Beauty,Lakme,1410.0,3.9,Discover the magic of Lakme Ultra Shampoo 128ml. Trusted skincare from Lakme. This mid-range product offers great value for money.,0,20,1931,7.252053951852814,0.45019750761596194,0.6857142857142855,19,19,3.0,3.0,0.1578864270301563
P01933,Tata Basic Chocolate Pack,Grocery,Tata,70.0,4.6,Pure and natural Tata Basic Chocolate Pack by Tata. Quality you can trust. This budget-friendly product offers great value for money.,4,46,1932,4.2626798770413155,0.09771316230173593,0.8857142857142855,10,10,2.1,3.0,0.29997000299970006
P01934,Mattel Royal Outdoor Play Set,Toys,Mattel,2620.0,3.3,Spark imagination with Mattel Royal Outdoor Play Set from Mattel. Safe and educational. This mid-range product offers great value for money.,7,24,1933,7.8713112033234065,0.523215631612191,0.5142857142857142,13,13,0.0,1.0,0.07691716021844473
P01935,Bosch Silver Air Fryer,Home & Kitchen,Bosch,20040.0,3.5,Transform your kitchen with Bosch Silver Air Fryer. Reliable performance by Bosch. This premium product offers great value for money.,5,4,1934,9.905535454153428,0.763075945287172,0.5714285714285714,7,7,5.0,3.0,0.428510212826739
P01936,Havells Essential Mixer Grinder,Home & Kitchen,Havells,3830.0,2.5,Bring home Havells Essential Mixer Grinder by Havells. Built for modern households. This mid-range product offers great value for money.,5,15,1935,8.25088114470065,0.5679716437200946,0.28571428571428564,13,13,0.0,0.0,0.0
P01937,Classic Mystery Thriller,Books,HarperCollins,300.0,4.3,Expand your horizons with Classic Mystery Thriller. Available from HarperCollins publications. This budget-friendly product offers great value for money.,1,13,1936,5.707110264748875,0.26802945153869856,0.7999999999999998,7,7,0.0,0.0,0.0
P01938,"Samsung Smart TV 500"" Advanced",Electronics,Samsung,4280.0,2.4,"Upgrade your tech life with Samsung Smart TV 500"" Advanced by Samsung. Engineered for excellence. This mid-range product offers great value for money.",3,43,1937,8.361941906144946,0.5810670873842538,0.25714285714285706,7,7,0.0,1.0,0.142836737608913
P01939,Lego Lite Educational Kit,Toys,Lego,1490.0,3.7985197368421053,Lego Lite Educational Kit - Fun for all ages. Quality entertainment by Lego. This mid-range product offers great value for money.,7,21,1938,7.307202314764738,0.4567001848017827,0.6567199248120299,14,14,0.0,2.0,0.14284693950432112
P01940,Sony Gaming Console Eco,Electronics,Sony,48210.0,3.0,Upgrade your tech life with Sony Gaming Console Eco by Sony. Engineered for excellence. This premium product offers great value for money.,3,45,1939,10.783342489769069,0.8665803012218543,0.42857142857142855,7,7,0.0,0.0,0.0
P01941,Prestige Pro Microwave Oven,Home & Kitchen,Prestige,7070.0,4.5,Bring home Prestige Pro Microwave Oven by Prestige. Built for modern households. This premium product offers great value for money.,5,39,1940,8.863757191604241,0.6402373444137108,0.857142857142857,11,11,0.0,1.0,0.0909008271975275
P01942,Decathlon Eco Yoga Mat,Sports,Decathlon,11540.0,5.0,Train like a pro with Decathlon Eco Yoga Mat. Premium sports gear from Decathlon. This premium product offers great value for money.,6,7,1941,9.353661191420406,0.6980031128724176,0.9999999999999998,5,5,0.0,0.0,0.0
P01943,Pigeon Neo Electric Kettle,Home & Kitchen,Pigeon,1440.0,4.4,Pigeon Neo Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This mid-range product offers great value for money.,5,38,1942,7.273092595999522,0.452678225158419,0.8285714285714285,7,7,4.233333333333333,3.0,0.428510212826739
P01944,Samsung Smartwatch Gold Edition,Electronics,Samsung,41840.0,4.2,Upgrade your tech life with Samsung Smartwatch Gold Edition by Samsung. Engineered for excellence. This premium product offers great value for money.,3,43,1943,10.641631999026805,0.8498708736616403,0.7714285714285714,4,4,0.0,0.0,0.0
P01945,Nike Classic Running Shoes,Sports,Nike,450.0,4.0,Elevate your game with Nike Classic Running Shoes by Nike. Professional grade quality. This budget-friendly product offers great value for money.,6,28,1944,6.111467339502679,0.31570817464288464,0.7142857142857142,9,9,2.7,1.0,0.11109876680368849
P01946,Bosch Premium Electric Kettle,Home & Kitchen,Bosch,21570.0,3.9,Bosch Premium Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,4,1945,9.979105098994717,0.7717507204902443,0.6857142857142855,8,8,0.0,0.0,0.0
P01947,Complete Elite Reference,Books,Cambridge,590.0,3.2,Dive into Complete Elite Reference. An enriching read published by Cambridge. This budget-friendly product offers great value for money.,1,6,1946,6.3818160174060985,0.34758564275244613,0.4857142857142857,12,12,3.75,3.0,0.24997916840263312
P01948,Nestle Elite Biscuits Pack,Grocery,Nestle,150.0,2.7,Pure and natural Nestle Elite Biscuits Pack by Nestle. Quality you can trust. This budget-friendly product offers great value for money.,4,27,1947,5.017279836814924,0.1866898731911933,0.3428571428571429,9,9,3.1,1.0,0.11109876680368849
P01949,Hot Wheels Deluxe Building Blocks Set,Toys,Hot Wheels,3400.0,3.9,Spark imagination with Hot Wheels Deluxe Building Blocks Set from Hot Wheels. Safe and educational. This mid-range product offers great value for money.,7,16,1948,8.131824785007195,0.5539334196799373,0.6857142857142855,6,6,0.0,0.0,0.0
P01950,Fisher-Price Max Board Game,Toys,Fisher-Price,180.0,4.0,Spark imagination with Fisher-Price Max Board Game from Fisher-Price. Safe and educational. This budget-friendly product offers great value for money.,7,9,1949,5.198497031265826,0.2080576319751905,0.7142857142857142,2,2,0.0,0.0,0.0
P01951,LOreal Royal Sunscreen SPF16,Beauty,LOreal,2780.0,4.0,LOreal Royal Sunscreen SPF16 - Your secret to radiant skin. Premium formulation by LOreal. This mid-range product offers great value for money.,0,19,1950,7.930565854233965,0.5302024911721972,0.7142857142857142,14,14,4.9,1.0,0.07142346975216056
P01952,Puma Elite Formal Shirt,Clothing,Puma,540.0,4.1,Step out in style with Puma Elite Formal Shirt. Made with premium quality fabric by Puma. This budget-friendly product offers great value for money.,2,40,1951,6.293419278846481,0.33716256897869495,0.7428571428571427,15,15,3.6,4.0,0.26664889007399506
P01953,Britannia Plus Rice 500kg,Grocery,Britannia,270.0,4.3,Pure and natural Britannia Plus Rice 500kg by Britannia. Quality you can trust. This budget-friendly product offers great value for money.,4,5,1952,5.602118820879701,0.25564965582572646,0.7999999999999998,11,11,4.4,1.0,0.0909008271975275
P01954,Philips Advanced Washing Machine 32kg,Home & Kitchen,Philips,19430.0,3.8,Transform your kitchen with Philips Advanced Washing Machine 32kg. Reliable performance by Philips. This premium product offers great value for money.,5,37,1953,9.874625007851026,0.7594312196169799,0.657142857142857,6,6,4.2,1.0,0.16663889351774702
P01955,Adidas Eco Football,Sports,Adidas,810.0,3.2,Elevate your game with Adidas Eco Football by Adidas. Professional grade quality. This budget-friendly product offers great value for money.,6,0,1954,6.698268054115413,0.3848992696828161,0.4857142857142857,10,11,0.0,0.0,0.0
P01956,Adidas Essential Yoga Mat,Sports,Adidas,21900.0,4.1,Elevate your game with Adidas Essential Yoga Mat by Adidas. Professional grade quality. This premium product offers great value for money.,6,0,1955,9.994287576862567,0.7735409232676715,0.7428571428571427,11,11,0.0,1.0,0.0909008271975275
P01957,OnePlus Tablet Gold 750GB,Electronics,OnePlus,107620.0,4.3,Experience cutting-edge technology with OnePlus Tablet Gold 750GB. Features latest innovations from OnePlus. This premium product offers great value for money.,3,30,1956,11.586371074953409,0.9612673487554286,0.7999999999999998,16,16,3.9,4.0,0.24998437597650144
P01958,Hot Wheels Lite Building Blocks Set,Toys,Hot Wheels,640.0,3.6,Spark imagination with Hot Wheels Lite Building Blocks Set from Hot Wheels. Safe and educational. This budget-friendly product offers great value for money.,7,16,1957,6.46302945692067,0.35716171631888843,0.5999999999999999,15,15,4.9,1.0,0.06666222251849876
P01959,Nerf Smart Doll House,Toys,Nerf,3250.0,4.3,Spark imagination with Nerf Smart Doll House from Nerf. Safe and educational. This mid-range product offers great value for money.,7,26,1958,8.086717920303906,0.5486147598949056,0.7999999999999998,19,19,3.5,2.0,0.1052576180201042
P01960,LG Elite Water Purifier,Home & Kitchen,LG,20010.0,3.9,LG Elite Water Purifier - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,18,1959,9.904037401341563,0.7628993062478877,0.6857142857142855,11,11,3.4,3.0,0.2727024815925825
P01961,Garnier Premium Makeup Kit,Beauty,Garnier,2400.0,3.1,Enhance your beauty routine with Garnier Premium Makeup Kit by Garnier. Dermatologically tested. This mid-range product offers great value for money.,0,10,1960,7.783640596221253,0.5128781777591962,0.45714285714285713,14,14,0.0,0.0,0.0
P01962,LOreal Basic Hair Oil 256ml,Beauty,LOreal,300.0,5.0,Enhance your beauty routine with LOreal Basic Hair Oil 256ml by LOreal. Dermatologically tested. This budget-friendly product offers great value for money.,0,19,1961,5.707110264748875,0.26802945153869856,0.9999999999999998,13,13,4.45,3.0,0.2307514806553342
P01963,Lego Classic Board Game,Toys,Lego,290.0,3.6,Create happy memories with Lego Classic Board Game. Trusted toy from Lego. This budget-friendly product offers great value for money.,7,21,1962,5.673323267171493,0.2640455447330747,0.5999999999999999,16,16,4.65,3.0,0.18748828198237608
P01964,Zara Elite Formal Shirt,Clothing,Zara,6300.0,3.1,Zara Elite Formal Shirt - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,2,52,1963,8.748463629942055,0.6266428010128473,0.45714285714285713,7,7,0.0,1.0,0.142836737608913
P01965,Nerf Basic Action Figure,Toys,Nerf,1560.0,3.3,Nerf Basic Action Figure - Fun for all ages. Quality entertainment by Nerf. This mid-range product offers great value for money.,7,26,1964,7.353081920515432,0.46210996035733204,0.5142857142857142,11,11,4.5,2.0,0.181801654395055
P01966,MTR Deluxe Spices Combo,Grocery,MTR,160.0,2.2,MTR Deluxe Spices Combo - Goodness in every bite. Premium selection from MTR. This budget-friendly product offers great value for money.,4,23,1965,5.081404364984463,0.19425095178650048,0.2,3,3,4.6,1.0,0.33322225924691773
P01967,Philips Eco Induction Cooktop,Home & Kitchen,Philips,2550.0,3.6,Transform your kitchen with Philips Eco Induction Cooktop. Reliable performance by Philips. This mid-range product offers great value for money.,5,37,1966,7.844240718141811,0.5200236850682729,0.5999999999999999,5,5,0.0,0.0,0.0
P01968,LOreal Essential Body Lotion,Beauty,LOreal,380.0,4.8,Discover the magic of LOreal Essential Body Lotion. Trusted skincare from LOreal. This budget-friendly product offers great value for money.,0,19,1967,5.942799375126701,0.2958201260043754,0.9428571428571426,9,9,0.0,1.0,0.11109876680368849
P01969,Elite Self Help Guide,Books,Oxford,270.0,3.9,Dive into Elite Self Help Guide. An enriching read published by Oxford. This budget-friendly product offers great value for money.,1,32,1968,5.602118820879701,0.25564965582572646,0.6857142857142855,12,12,4.2,2.0,0.16665277893508876
P01970,Oppo Tablet Ultra 16GB,Electronics,Oppo,2590.0,3.3,Oppo Tablet Ultra 16GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,3,31,1969,7.85979918056211,0.5218582210959064,0.5142857142857142,13,13,4.1,1.0,0.07691716021844473
P01971,Lakme Eco Face Cream,Beauty,Lakme,1750.0,3.8,Discover the magic of Lakme Eco Face Cream. Trusted skincare from Lakme. This mid-range product offers great value for money.,0,20,1970,7.467942332285852,0.47565343000422516,0.657142857142857,6,6,0.0,0.0,0.0
P01972,Stories of Ultra Adventures,Books,Oxford,530.0,2.5,Stories of Ultra Adventures - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,1,32,1971,6.274762021241939,0.3349626464974275,0.28571428571428564,13,13,0.0,2.0,0.15383432043688947
P01973,Essential Self Help Guide,Books,Scholastic,1840.0,3.8,Essential Self Help Guide - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,1,44,1972,7.518064181233078,0.48156341874098635,0.657142857142857,10,10,0.0,1.0,0.09999000099990002
P01974,Nivea Deluxe Face Cream,Beauty,Nivea,200.0,3.6,Enhance your beauty routine with Nivea Deluxe Face Cream by Nivea. Dermatologically tested. This budget-friendly product offers great value for money.,0,29,1973,5.303304908059076,0.22041578284915636,0.5999999999999999,7,7,4.5,1.0,0.142836737608913
P01975,Royal Self Help Guide,Books,Cambridge,1700.0,4.5,Royal Self Help Guide - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,1,6,1974,7.438971592395862,0.47223741982020834,0.857142857142857,9,9,0.0,3.0,0.33329630041106545
P01976,Hasbro Premium Board Game,Toys,Hasbro,3200.0,4.0,Spark imagination with Hasbro Premium Board Game from Hasbro. Safe and educational. This mid-range product offers great value for money.,7,14,1975,8.071218539969863,0.5467871903793151,0.7142857142857142,13,13,0.0,2.0,0.15383432043688947
P01977,Philips Ultra Induction Cooktop,Home & Kitchen,Philips,13820.0,3.1,Philips Ultra Induction Cooktop - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,37,1976,9.533944453604027,0.719260749438331,0.45714285714285713,10,10,4.6,1.0,0.09999000099990002
P01978,Nike Lite Yoga Mat,Sports,Nike,7350.0,4.4,Elevate your game with Nike Lite Yoga Mat by Nike. Professional grade quality. This premium product offers great value for money.,6,28,1977,8.902591637374087,0.6448164080739482,0.8285714285714285,13,13,4.4,1.0,0.07691716021844473
P01979,Samsung Gaming Console Deluxe,Electronics,Samsung,46480.0,4.7,Experience cutting-edge technology with Samsung Gaming Console Deluxe. Features latest innovations from Samsung. This premium product offers great value for money.,3,43,1978,10.746798905924305,0.8622713586457167,0.9142857142857141,12,12,0.0,1.0,0.08332638946754438
P01980,Garnier Gold Face Wash,Beauty,Garnier,1120.0,4.1,Discover the magic of Garnier Gold Face Wash. Trusted skincare from Garnier. This mid-range product offers great value for money.,0,10,1979,7.02197642307216,0.4230685083424676,0.7428571428571427,12,12,3.6500000000000004,3.0,0.24997916840263312
P01981,Nike Deluxe T-Shirt,Clothing,Nike,320.0,3.8076158940397353,"Express yourself with Nike Deluxe T-Shirt from Nike. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,28,1980,5.771441123130016,0.27561485902953203,0.6593188268684957,11,11,0.0,1.0,0.0909008271975275
P01982,Adidas Classic Dress,Clothing,Adidas,1260.0,3.4,Step out in style with Adidas Classic Dress. Made with premium quality fabric by Adidas. This mid-range product offers great value for money.,2,0,1981,7.13966033596492,0.4369449038526671,0.5428571428571427,15,15,3.2,2.0,0.13332444503699753
P01983,Apple Bluetooth Speaker Ultra,Electronics,Apple,1130.0,4.9,Experience cutting-edge technology with Apple Bluetooth Speaker Ultra. Features latest innovations from Apple. This mid-range product offers great value for money.,3,2,1982,7.030857476116121,0.4241156948402293,0.9714285714285715,8,8,0.0,1.0,0.1249843769528809
P01984,Nestle Basic Honey 50g,Grocery,Nestle,40.0,4.0,Healthy living starts with Nestle Basic Honey 50g. Fresh quality from Nestle. This budget-friendly product offers great value for money.,4,27,1983,3.713572066704308,0.03296652899664404,0.7142857142857142,14,14,0.0,1.0,0.07142346975216056
P01985,Haldirams Pro Chocolate Pack,Grocery,Haldirams,300.0,3.9,Pure and natural Haldirams Pro Chocolate Pack by Haldirams. Quality you can trust. This budget-friendly product offers great value for money.,4,12,1984,5.707110264748875,0.26802945153869856,0.6857142857142855,6,6,0.0,0.0,0.0
P01986,Puma Elite Swimming Goggles,Sports,Puma,2300.0,3.0,Puma Elite Swimming Goggles - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,40,1985,7.741099090035366,0.5078620056170198,0.42857142857142855,5,5,3.7,1.0,0.1999600079984003
P01987,Britannia Plus Spices Combo,Grocery,Britannia,30.0,3.2,Pure and natural Britannia Plus Spices Combo by Britannia. Quality you can trust. This budget-friendly product offers great value for money.,4,5,1986,3.4339872044851463,0.0,0.4857142857142857,6,6,2.9,1.0,0.16663889351774702
P01988,"OnePlus Smart TV 500"" Plus",Electronics,OnePlus,3920.0,2.8,"Experience cutting-edge technology with OnePlus Smart TV 500"" Plus. Features latest innovations from OnePlus. This mid-range product offers great value for money.",3,30,1987,8.27410200229233,0.5707096713409285,0.3714285714285714,12,13,3.1,1.0,0.07691716021844473
P01989,Levis Elite Polo Shirt,Clothing,Levis,420.0,3.6,"Express yourself with Levis Elite Polo Shirt from Levis. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,22,1988,6.042632833682381,0.30759173116278066,0.5999999999999999,11,11,4.8,1.0,0.0909008271975275
P01990,Zara Basic Jeans,Clothing,Zara,4970.0,3.4,Zara Basic Jeans - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,52,1989,8.511376306094673,0.5986872598068123,0.5428571428571427,15,15,4.9,2.0,0.13332444503699753
P01991,LOreal Ultra Makeup Kit,Beauty,LOreal,2010.0,3.9,LOreal Ultra Makeup Kit - Your secret to radiant skin. Premium formulation by LOreal. This mid-range product offers great value for money.,0,19,1990,7.606387389772652,0.4919778224117904,0.6857142857142855,13,13,0.0,1.0,0.07691716021844473
P01992,Prestige Essential Refrigerator 55L,Home & Kitchen,Prestige,870.0,4.6,Transform your kitchen with Prestige Essential Refrigerator 55L. Reliable performance by Prestige. This budget-friendly product offers great value for money.,5,39,1991,6.769641976852503,0.39331514196874867,0.8857142857142855,14,14,3.2,2.0,0.14284693950432112
P01993,Zara Smart Jacket,Clothing,Zara,5130.0,4.3,Zara Smart Jacket - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,2,52,1992,8.543055850941965,0.6024226717512187,0.7999999999999998,8,8,0.0,2.0,0.2499687539057618
P01994,Fisher-Price Gold Building Blocks Set,Toys,Fisher-Price,8170.0,4.4,Fisher-Price Gold Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This premium product offers great value for money.,7,9,1993,9.008346579384707,0.6572862297039854,0.8285714285714285,10,10,4.8,2.0,0.19998000199980004
P01995,LOreal Essential Serum,Beauty,LOreal,370.0,4.6,LOreal Essential Serum - Your secret to radiant skin. Premium formulation by LOreal. This budget-friendly product offers great value for money.,0,19,1994,5.916202062607435,0.2926839723963454,0.8857142857142855,7,7,0.0,0.0,0.0
P01996,Nestle Classic Tea 8g,Grocery,Nestle,1450.0,3.3,Healthy living starts with Nestle Classic Tea 8g. Fresh quality from Nestle. This mid-range product offers great value for money.,4,27,1995,7.280008252884188,0.45349366702966193,0.5142857142857142,6,6,3.6,1.0,0.16663889351774702
P01997,Havells Ultra Mixer Grinder,Home & Kitchen,Havells,31460.0,3.5,Bring home Havells Ultra Mixer Grinder by Havells. Built for modern households. This premium product offers great value for money.,5,15,1996,10.356503962502515,0.8162507355424815,0.5714285714285714,8,8,4.75,3.0,0.3749531308586427
P01998,Puma Plus Sneakers,Clothing,Puma,300.0,3.4,Puma Plus Sneakers - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.,2,40,1997,5.707110264748875,0.26802945153869856,0.5428571428571427,13,13,0.0,0.0,0.0
P01999,Lakme Eco Shampoo 32ml,Beauty,Lakme,3330.0,4.3,Enhance your beauty routine with Lakme Eco Shampoo 32ml by Lakme. Dermatologically tested. This mid-range product offers great value for money.,0,20,1998,8.11102783819368,0.5514812012560657,0.7999999999999998,6,6,0.0,0.0,0.0
P02000,Yonex Silver Football,Sports,Yonex,5630.0,3.0,Train like a pro with Yonex Silver Football. Premium sports gear from Yonex. This premium product offers great value for money.,6,51,1999,8.636042325254618,0.613386932396063,0.42857142857142855,10,10,0.0,2.0,0.19998000199980004
P02001,Adidas Plus Fitness Band,Sports,Adidas,270.0,4.8,Train like a pro with Adidas Plus Fitness Band. Premium sports gear from Adidas. This budget-friendly product offers great value for money.,6,0,2000,5.602118820879701,0.25564965582572646,0.9428571428571426,15,15,0.0,1.0,0.06666222251849876
P02002,Max Science Fiction Novel,Books,Oxford,1440.0,3.5,Max Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,1,32,2001,7.273092595999522,0.452678225158419,0.5714285714285714,4,4,0.0,1.0,0.2499375156210947
P02003,Tata Advanced Tea 16g,Grocery,Tata,370.0,3.0,Pure and natural Tata Advanced Tea 16g by Tata. Quality you can trust. This budget-friendly product offers great value for money.,4,46,2002,5.916202062607435,0.2926839723963454,0.42857142857142855,11,11,5.0,1.0,0.0909008271975275
P02004,Puma Smart Formal Shirt,Clothing,Puma,1980.0,3.5,"Express yourself with Puma Smart Formal Shirt from Puma. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,40,2003,7.591357046698551,0.490205558216766,0.5714285714285714,15,15,3.6,2.0,0.13332444503699753
P02005,Van Heusen Max Jeans,Clothing,Van Heusen,480.0,3.6,Van Heusen Max Jeans - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.,2,48,2004,6.175867270105761,0.32330172660688256,0.5999999999999999,2,2,4.2,1.0,0.49975012493753124
P02006,Yonex Advanced Running Shoes,Sports,Yonex,12890.0,3.7,Yonex Advanced Running Shoes - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,6,51,2005,9.464284672443105,0.7110469957418191,0.6285714285714286,13,13,0.0,2.0,0.15383432043688947
P02007,Nike Gold T-Shirt,Clothing,Nike,2860.0,3.7,Step out in style with Nike Gold T-Shirt. Made with premium quality fabric by Nike. This mid-range product offers great value for money.,2,28,2006,7.95892649305011,0.5335465628593221,0.6285714285714286,8,8,3.9,1.0,0.1249843769528809
P02008,Royal Science Fiction Novel,Books,Penguin,130.0,4.6,Dive into Royal Science Fiction Novel. An enriching read published by Penguin. This budget-friendly product offers great value for money.,1,35,2007,4.875197323201151,0.1699365795121784,0.8857142857142855,10,10,0.0,0.0,0.0
P02009,Apple Wireless Earbuds Basic,Electronics,Apple,1270.0,4.0,Upgrade your tech life with Apple Wireless Earbuds Basic by Apple. Engineered for excellence. This mid-range product offers great value for money.,3,2,2008,7.147559271189454,0.43787628645705895,0.7142857142857142,8,8,4.4,1.0,0.1249843769528809
P02010,LG Premium Air Fryer,Home & Kitchen,LG,27500.0,3.0,Bring home LG Premium Air Fryer by LG. Built for modern households. This premium product offers great value for money.,5,18,2009,10.221977646629885,0.8003884114601771,0.42857142857142855,5,5,0.0,0.0,0.0
P02011,Philips Royal Microwave Oven,Home & Kitchen,Philips,1210.0,3.6,Philips Royal Microwave Oven - Making your daily chores effortless. Energy efficient and durable. This mid-range product offers great value for money.,5,37,2010,7.099201743553092,0.43217433312390413,0.5999999999999999,12,12,0.0,1.0,0.08332638946754438
P02012,Puma Essential T-Shirt,Clothing,Puma,10910.0,3.4,"Express yourself with Puma Essential T-Shirt from Puma. Trendy design, lasting comfort. This premium product offers great value for money.",2,40,2011,9.297526733655099,0.6913841628515103,0.5428571428571427,10,10,0.0,0.0,0.0
P02013,Nike Royal Fitness Band,Sports,Nike,1880.0,3.8,Nike Royal Fitness Band - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,28,2012,7.53955882930103,0.48409790481144216,0.657142857142857,8,8,0.0,0.0,0.0
P02014,Advanced Science Fiction Novel,Books,Pearson,1390.0,3.7,Expand your horizons with Advanced Science Fiction Novel. Available from Pearson publications. This mid-range product offers great value for money.,1,34,2013,7.237778191923443,0.44851421814912434,0.6285714285714286,12,12,3.5,1.0,0.08332638946754438
P02015,OnePlus Wireless Earbuds Ultra,Electronics,OnePlus,74390.0,3.7734939759036146,OnePlus Wireless Earbuds Ultra - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,3,30,2014,11.21709024576206,0.9177245508127474,0.6495697074010327,11,11,0.0,1.0,0.0909008271975275
P02016,Eco Science Fiction Novel,Books,Pearson,150.0,4.4,Dive into Eco Science Fiction Novel. An enriching read published by Pearson. This budget-friendly product offers great value for money.,1,34,2015,5.017279836814924,0.1866898731911933,0.8285714285714285,10,11,3.8,2.0,0.181801654395055
P02017,Zara Premium Jacket,Clothing,Zara,2510.0,4.2,Zara Premium Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,52,2016,7.828436359157585,0.5181601547805765,0.7714285714285714,9,9,3.95,2.0,0.22219753360737698
P02018,Silver Science Fiction Novel,Books,Pearson,880.0,2.4,Silver Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,1,34,2017,6.78105762593618,0.3946611888310339,0.25714285714285706,12,12,0.0,0.0,0.0
P02019,Royal Self Help Guide,Books,Scholastic,620.0,4.4,Royal Self Help Guide - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,1,44,2018,6.431331081933479,0.35342408406703,0.8285714285714285,7,7,0.0,1.0,0.142836737608913
P02020,Hot Wheels Max Board Game,Toys,Hot Wheels,440.0,2.6,Spark imagination with Hot Wheels Max Board Game from Hot Wheels. Safe and educational. This budget-friendly product offers great value for money.,7,16,2019,6.089044875446846,0.3130642875396788,0.31428571428571433,7,7,5.0,1.0,0.142836737608913
P02021,LG Eco Microwave Oven,Home & Kitchen,LG,920.0,3.5,Transform your kitchen with LG Eco Microwave Oven. Reliable performance by LG. This budget-friendly product offers great value for money.,5,18,2020,6.825460036255307,0.39989678469158135,0.5714285714285714,12,13,2.7,2.0,0.15383432043688947
P02022,Fisher-Price Neo Educational Kit,Toys,Fisher-Price,580.0,3.6,Fisher-Price Neo Educational Kit - Fun for all ages. Quality entertainment by Fisher-Price. This budget-friendly product offers great value for money.,7,9,2021,6.364750756851911,0.3455734365034043,0.5999999999999999,8,8,0.0,2.0,0.2499687539057618
P02023,Bajaj Elite Washing Machine 50kg,Home & Kitchen,Bajaj,21210.0,4.5,Bajaj Elite Washing Machine 50kg - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,3,2022,9.962275194019217,0.7697662655881379,0.857142857142857,6,6,0.0,1.0,0.16663889351774702
P02024,Hot Wheels Deluxe Art Set,Toys,Hot Wheels,310.0,3.7985197368421053,Create happy memories with Hot Wheels Deluxe Art Set. Trusted toy from Hot Wheels. This budget-friendly product offers great value for money.,7,16,2023,5.739792912179234,0.27188314174083633,0.6567199248120299,12,12,0.0,0.0,0.0
P02025,Nivea Elite Body Lotion,Beauty,Nivea,240.0,3.7,Enhance your beauty routine with Nivea Elite Body Lotion by Nivea. Dermatologically tested. This budget-friendly product offers great value for money.,0,29,2024,5.484796933490655,0.24181594762045117,0.6285714285714286,10,10,0.0,0.0,0.0
P02026,LG Smartwatch Premium Edition,Electronics,LG,22050.0,2.9,LG Smartwatch Premium Edition - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,3,18,2025,10.001113231320568,0.7743457527345632,0.39999999999999997,10,10,3.25,3.0,0.29997000299970006
P02027,H&M Silver Formal Shirt,Clothing,H&M,1920.0,4.1,Step out in style with H&M Silver Formal Shirt. Made with premium quality fabric by H&M. This mid-range product offers great value for money.,2,11,2026,7.560601162768557,0.48657905737066237,0.7428571428571427,10,10,3.5,2.0,0.19998000199980004
