user_id,age,gender,location,preferences
U00980,26.0,Other,Bangalore,"{""categories"": [""Grocery"", ""Toys"", ""Beauty""], ""brands"": [""Amul"", ""Haldirams"", ""Mattel"", ""Fisher-Price"", ""Maybelline""], ""price_range"": {""min"": 1216, ""max"": 28882}}"
U00981,29.0,Female,Pune,"{""categories"": [""Electronics""], ""brands"": [""Realme"", ""Xiaomi""], ""price_range"": {""min"": 1187, ""max"": 17538}}"
U00982,28.0,Male,Kolkata,"{""categories"": [""Toys"", ""Beauty"", ""Sports""], ""brands"": [""Hot Wheels"", ""Nerf"", ""Dove"", ""The Body Shop"", ""Wilson""], ""price_range"": {""min"": 1538, ""max"": 19039}}"
U00983,,Male,Indore,"{""categories"": [""Electronics""], ""brands"": [""Apple"", ""LG""], ""price_range"": {""min"": 3036, ""max"": 20038}}"
U00984,19.0,Male,Ahmedabad,"{""categories"": [""Electronics"", ""Clothing"", ""Beauty""], ""brands"": [""Realme"", ""Xiaomi"", ""Nike"", ""H&M"", ""Nivea""], ""price_range"": {""min"": 572, ""max"": 13410}}"
U00985,41.0,Male,Indore,"{""categories"": [""Electronics"", ""Clothing"", ""Home & Kitchen""], ""brands"": [""Oppo"", ""LG"", ""H&M"", ""Van Heusen"", ""Havells""], ""price_range"": {""min"": 3225, ""max"": 51081}}"
U00986,40.0,Female,Bangalore,"{""categories"": [""Toys"", ""Home & Kitchen"", ""Beauty""], ""brands"": [""Lego"", ""Hot Wheels"", ""Bajaj"", ""Philips"", ""The Body Shop""], ""price_range"": {""min"": 2843, ""max"": 9202}}"
U00987,23.0,Female,Ahmedabad,"{""categories"": [""Clothing"", ""Sports""], ""brands"": [""Adidas"", ""Peter England"", ""Decathlon"", ""Yonex""], ""price_range"": {""min"": 874, ""max"": 36656}}"
U00988,24.0,Female,Coimbatore,"{""categories"": [""Home & Kitchen"", ""Books""], ""brands"": [""IFB"", ""Bajaj"", ""Oxford"", ""Penguin""], ""price_range"": {""min"": 1196, ""max"": 36848}}"
U00989,29.0,Female,Bangalore,"{""categories"": [""Grocery"", ""Beauty"", ""Sports""], ""brands"": [""Nestle"", ""Amul"", ""Lakme"", ""LOreal"", ""Puma""], ""price_range"": {""min"": 1737, ""max"": 16122}}"
U00990,28.0,Male,Chandigarh,"{""categories"": [""Home & Kitchen"", ""Sports"", ""Toys""], ""brands"": [""Pigeon"", ""Prestige"", ""Nike"", ""Wilson"", ""Fisher-Price""], ""price_range"": {""min"": 1904, ""max"": 42698}}"
U00991,38.0,Other,Delhi,"{""categories"": [""Toys""], ""brands"": [""Nerf"", ""Hot Wheels""], ""price_range"": {""min"": 2765, ""max"": 39380}}"
U00992,42.0,Female,Lucknow,"{""categories"": [""Home & Kitchen"", ""Books"", ""Beauty""], ""brands"": [""IFB"", ""Prestige"", ""HarperCollins"", ""Scholastic"", ""Dove""], ""price_range"": {""min"": 3248, ""max"": 48657}}"
U00993,22.0,Male,Nagpur,"{""categories"": [""Home & Kitchen"", ""Clothing"", ""Toys""], ""brands"": [""Bajaj"", ""IFB"", ""Nike"", ""Levis"", ""Mattel""], ""price_range"": {""min"": 563, ""max"": 44221}}"
U00994,45.0,Male,Kochi,"{""categories"": [""Grocery""], ""brands"": [""Britannia"", ""Haldirams""], ""price_range"": {""min"": 3678, ""max"": 50999}}"
U00995,27.0,Female,Bangalore,"{""categories"": [""Clothing"", ""Grocery"", ""Toys""], ""brands"": [""Nike"", ""H&M"", ""Patanjali"", ""Britannia"", ""Lego""], ""price_range"": {""min"": 1736, ""max"": 20996}}"
U00996,43.0,Male,Ahmedabad,"{""categories"": [""Grocery"", ""Beauty""], ""brands"": [""Patanjali"", ""Tata"", ""Dove"", ""Nivea""], ""price_range"": {""min"": 2683, ""max"": 25113}}"
U00997,43.0,Male,Hyderabad,"{""categories"": [""Books"", ""Beauty"", ""Sports""], ""brands"": [""Oxford"", ""Pearson"", ""Nivea"", ""The Body Shop"", ""Nike""], ""price_range"": {""min"": 2566, ""max"": 14176}}"
U00998,31.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Clothing""], ""brands"": [""OnePlus"", ""Oppo"", ""Levis"", ""Nike""], ""price_range"": {""min"": 2030, ""max"": 50213}}"
U00999,29.0,Male,Bangalore,"{""categories"": [""Home & Kitchen""], ""brands"": [""Prestige"", ""Bosch""], ""price_range"": {""min"": 1381, ""max"": 11622}}"
U01000,51.0,Male,Kolkata,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""Realme""], ""price_range"": {""min"": 4089, ""max"": 48891}}"
U01001,59.0,Female,Mumbai,"{""categories"": [""Beauty"", ""Home & Kitchen""], ""brands"": [""Lakme"", ""The Body Shop"", ""Pigeon"", ""Philips""], ""price_range"": {""min"": 4522, ""max"": 35538}}"
U01002,25.0,Female,Bangalore,"{""categories"": [""Home & Kitchen""], ""brands"": [""Havells"", ""LG""], ""price_range"": {""min"": 1416, ""max"": 45401}}"
U01003,25.0,Female,Chandigarh,"{""categories"": [""Home & Kitchen""], ""brands"": [""LG"", ""Bosch""], ""price_range"": {""min"": 1436, ""max"": 45595}}"
U01004,28.0,Male,Lucknow,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Decathlon""], ""price_range"": {""min"": 1662, ""max"": 45859}}"
U01005,34.0,Female,Indore,"{""categories"": [""Beauty""], ""brands"": [""LOreal"", ""The Body Shop""], ""price_range"": {""min"": 2055, ""max"": 11074}}"
U01006,25.0,Male,Coimbatore,"{""categories"": [""Toys"", ""Grocery""], ""brands"": [""Lego"", ""Fisher-Price"", ""Patanjali"", ""MTR""], ""price_range"": {""min"": 860, ""max"": 28587}}"
U01007,38.0,Male,Delhi,"{""categories"": [""Beauty""], ""brands"": [""Nivea"", ""Maybelline""], ""price_range"": {""min"": 2745, ""max"": 43401}}"
U01008,26.0,Female,Delhi,"{""categories"": [""Beauty"", ""Home & Kitchen""], ""brands"": [""Dove"", ""Nivea"", ""Philips"", ""Bosch""], ""price_range"": {""min"": 1692, ""max"": 32517}}"
U01009,18.0,Male,Hyderabad,"{""categories"": [""Electronics"", ""Grocery"", ""Beauty""], ""brands"": [""Apple"", ""LG"", ""Haldirams"", ""Patanjali"", ""Dove""], ""price_range"": {""min"": 600, ""max"": 20750}}"
U01010,44.0,Male,Chennai,"{""categories"": [""Toys"", ""Beauty""], ""brands"": [""Mattel"", ""Nerf"", ""Dove"", ""The Body Shop""], ""price_range"": {""min"": 3596, ""max"": 30620}}"
U01011,34.0,Other,Lucknow,"{""categories"": [""Sports""], ""brands"": [""Adidas"", ""Yonex""], ""price_range"": {""min"": 2491, ""max"": 44443}}"
U01012,43.0,Male,Lucknow,"{""categories"": [""Grocery""], ""brands"": [""MTR"", ""Haldirams""], ""price_range"": {""min"": 3234, ""max"": 8866}}"
U01013,43.0,Female,Chandigarh,"{""categories"": [""Grocery"", ""Books"", ""Clothing""], ""brands"": [""MTR"", ""Nestle"", ""Pearson"", ""Scholastic"", ""Levis""], ""price_range"": {""min"": 2536, ""max"": 34742}}"
U01014,26.0,Male,Delhi,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""Apple"", ""Xiaomi"", ""HarperCollins"", ""Cambridge""], ""price_range"": {""min"": 1499, ""max"": 41656}}"
U01015,41.0,Male,Pune,"{""categories"": [""Toys""], ""brands"": [""Lego"", ""Mattel""], ""price_range"": {""min"": 2726, ""max"": 15741}}"
U01016,41.0,Female,Kolkata,"{""categories"": [""Books"", ""Electronics"", ""Sports""], ""brands"": [""HarperCollins"", ""Scholastic"", ""OnePlus"", ""Realme"", ""Nike""], ""price_range"": {""min"": 2572, ""max"": 18751}}"
U01017,22.0,Male,Chennai,"{""categories"": [""Sports"", ""Toys""], ""brands"": [""Nike"", ""Decathlon"", ""Nerf"", ""Mattel""], ""price_range"": {""min"": 1208, ""max"": 14326}}"
U01018,25.0,Male,Kolkata,"{""categories"": [""Toys"", ""Sports"", ""Beauty""], ""brands"": [""Hot Wheels"", ""Lego"", ""Decathlon"", ""Adidas"", ""Maybelline""], ""price_range"": {""min"": 1037, ""max"": 31782}}"
U01019,34.0,Female,Nagpur,"{""categories"": [""Sports"", ""Grocery""], ""brands"": [""Reebok"", ""Decathlon"", ""Patanjali"", ""Tata""], ""price_range"": {""min"": 2346, ""max"": 9830}}"
U01020,24.0,Female,Chandigarh,"{""categories"": [""Home & Kitchen"", ""Books"", ""Clothing""], ""brands"": [""LG"", ""IFB"", ""Cambridge"", ""Scholastic"", ""Peter England""], ""price_range"": {""min"": 944, ""max"": 33860}}"
U01021,30.0,Female,Nagpur,"{""categories"": [""Toys"", ""Sports""], ""brands"": [""Lego"", ""Hot Wheels"", ""Puma"", ""Yonex""], ""price_range"": {""min"": 1639, ""max"": 42970}}"
U01022,37.0,Male,Kochi,"{""categories"": [""Sports"", ""Beauty""], ""brands"": [""Yonex"", ""Nike"", ""Maybelline"", ""Dove""], ""price_range"": {""min"": 2457, ""max"": 9571}}"
U01023,42.0,Male,Chandigarh,"{""categories"": [""Sports"", ""Toys"", ""Home & Kitchen""], ""brands"": [""Nike"", ""Adidas"", ""Mattel"", ""Lego"", ""Bosch""], ""price_range"": {""min"": 3039, ""max"": 23627}}"
U01024,44.0,Male,Chandigarh,"{""categories"": [""Home & Kitchen"", ""Beauty""], ""brands"": [""IFB"", ""Pigeon"", ""Dove"", ""Lakme""], ""price_range"": {""min"": 3079, ""max"": 48902}}"
U01025,43.0,Male,Nagpur,"{""categories"": [""Beauty"", ""Sports"", ""Home & Kitchen""], ""brands"": [""Garnier"", ""Lakme"", ""Puma"", ""Reebok"", ""Pigeon""], ""price_range"": {""min"": 2624, ""max"": 46576}}"
U01026,30.0,Female,Coimbatore,"{""categories"": [""Books""], ""brands"": [""Scholastic"", ""Oxford""], ""price_range"": {""min"": 1461, ""max"": 35221}}"
U01027,26.0,Male,Nagpur,"{""categories"": [""Beauty"", ""Clothing"", ""Grocery""], ""brands"": [""LOreal"", ""Maybelline"", ""Adidas"", ""Puma"", ""Patanjali""], ""price_range"": {""min"": 1009, ""max"": 31472}}"
U01028,40.0,Male,Indore,"{""categories"": [""Books"", ""Electronics"", ""Grocery""], ""brands"": [""Cambridge"", ""Penguin"", ""Oppo"", ""OnePlus"", ""Nestle""], ""price_range"": {""min"": 2778, ""max"": 26372}}"
U01029,45.0,Male,Kolkata,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""Patanjali"", ""MTR"", ""Puma"", ""Decathlon""], ""price_range"": {""min"": 3507, ""max"": 18135}}"
U01030,,Male,Bangalore,"{""categories"": [""Clothing"", ""Toys""], ""brands"": [""Puma"", ""Adidas"", ""Nerf"", ""Lego""], ""price_range"": {""min"": 3919, ""max"": 12154}}"
U01031,49.0,Female,Ahmedabad,"{""categories"": [""Toys"", ""Sports"", ""Beauty""], ""brands"": [""Lego"", ""Nerf"", ""Puma"", ""Nike"", ""Garnier""], ""price_range"": {""min"": 3438, ""max"": 50987}}"
U01032,28.0,Male,Nagpur,"{""categories"": [""Clothing"", ""Home & Kitchen""], ""brands"": [""Peter England"", ""Nike"", ""Pigeon"", ""Havells""], ""price_range"": {""min"": 1821, ""max"": 14830}}"
U01033,36.0,Male,Indore,"{""categories"": [""Beauty"", ""Electronics""], ""brands"": [""Dove"", ""LOreal"", ""LG"", ""Sony""], ""price_range"": {""min"": 2679, ""max"": 29147}}"
U01034,53.0,Male,Hyderabad,"{""categories"": [""Books"", ""Home & Kitchen"", ""Toys""], ""brands"": [""Cambridge"", ""Scholastic"", ""LG"", ""Bosch"", ""Lego""], ""price_range"": {""min"": 3955, ""max"": 10115}}"
U01035,38.0,Male,Bangalore,"{""categories"": [""Home & Kitchen""], ""brands"": [""Havells"", ""Prestige""], ""price_range"": {""min"": 2055, ""max"": 36712}}"
U01036,37.0,Female,Mumbai,"{""categories"": [""Clothing""], ""brands"": [""Levis"", ""H&M""], ""price_range"": {""min"": 2487, ""max"": 38855}}"
U01037,51.0,Female,Kolkata,"{""categories"": [""Sports"", ""Home & Kitchen""], ""brands"": [""Adidas"", ""Wilson"", ""Havells"", ""LG""], ""price_range"": {""min"": 3927, ""max"": 42286}}"
U01038,26.0,Female,Hyderabad,"{""categories"": [""Home & Kitchen""], ""brands"": [""Pigeon"", ""Bajaj""], ""price_range"": {""min"": 1233, ""max"": 45432}}"
U01039,35.0,Male,Lucknow,"{""categories"": [""Sports"", ""Beauty""], ""brands"": [""Reebok"", ""Nike"", ""Maybelline"", ""Lakme""], ""price_range"": {""min"": 2532, ""max"": 49288}}"
U01040,29.0,Female,Ahmedabad,"{""categories"": [""Electronics"", ""Grocery"", ""Books""], ""brands"": [""Samsung"", ""Oppo"", ""Amul"", ""Patanjali"", ""HarperCollins""], ""price_range"": {""min"": 1784, ""max"": 43785}}"
U01041,29.0,Female,Coimbatore,"{""categories"": [""Grocery"", ""Beauty""], ""brands"": [""Britannia"", ""Patanjali"", ""LOreal"", ""Maybelline""], ""price_range"": {""min"": 1762, ""max"": 7996}}"
U01042,28.0,Male,Kochi,"{""categories"": [""Clothing""], ""brands"": [""Peter England"", ""H&M""], ""price_range"": {""min"": 1259, ""max"": 25948}}"
U01043,40.0,Male,Bangalore,"{""categories"": [""Clothing"", ""Toys"", ""Sports""], ""brands"": [""Peter England"", ""Nike"", ""Fisher-Price"", ""Mattel"", ""Wilson""], ""price_range"": {""min"": 2965, ""max"": 45996}}"
U01044,26.0,Male,Kochi,"{""categories"": [""Grocery"", ""Books"", ""Clothing""], ""brands"": [""Nestle"", ""Patanjali"", ""Cambridge"", ""Scholastic"", ""Zara""], ""price_range"": {""min"": 1659, ""max"": 7456}}"
U01045,44.0,Female,Bangalore,"{""categories"": [""Sports"", ""Toys""], ""brands"": [""Decathlon"", ""Puma"", ""Fisher-Price"", ""Nerf""], ""price_range"": {""min"": 2824, ""max"": 36526}}"
U01046,49.0,Male,Mumbai,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""Adidas"", ""Puma"", ""Oxford"", ""Pearson""], ""price_range"": {""min"": 3665, ""max"": 48845}}"
U01047,58.0,Male,Nagpur,"{""categories"": [""Home & Kitchen"", ""Grocery"", ""Toys""], ""brands"": [""Bajaj"", ""Havells"", ""Tata"", ""Amul"", ""Nerf""], ""price_range"": {""min"": 4899, ""max"": 27472}}"
U01048,28.0,Female,Kolkata,"{""categories"": [""Clothing"", ""Toys""], ""brands"": [""H&M"", ""Peter England"", ""Fisher-Price"", ""Nerf""], ""price_range"": {""min"": 1717, ""max"": 10405}}"
U01049,44.0,Female,Lucknow,"{""categories"": [""Toys"", ""Clothing"", ""Beauty""], ""brands"": [""Hasbro"", ""Hot Wheels"", ""Puma"", ""Levis"", ""Nivea""], ""price_range"": {""min"": 3549, ""max"": 44532}}"
U01050,41.0,Female,Kolkata,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Cambridge""], ""price_range"": {""min"": 3005, ""max"": 41006}}"
U01051,44.0,Male,Pune,"{""categories"": [""Toys"", ""Beauty""], ""brands"": [""Mattel"", ""Hot Wheels"", ""Garnier"", ""Maybelline""], ""price_range"": {""min"": 2980, ""max"": 50659}}"
U01052,33.0,Male,Bangalore,"{""categories"": [""Clothing"", ""Sports"", ""Toys""], ""brands"": [""Peter England"", ""Nike"", ""Yonex"", ""Decathlon"", ""Fisher-Price""], ""price_range"": {""min"": 2146, ""max"": 48146}}"
U01053,22.0,Male,Jaipur,"{""categories"": [""Clothing"", ""Toys""], ""brands"": [""Peter England"", ""Adidas"", ""Mattel"", ""Fisher-Price""], ""price_range"": {""min"": 403, ""max"": 32019}}"
U01054,,Female,Delhi,"{""categories"": [""Clothing"", ""Sports"", ""Beauty""], ""brands"": [""Van Heusen"", ""Puma"", ""Reebok"", ""Wilson"", ""Garnier""], ""price_range"": {""min"": 2004, ""max"": 10577}}"
U01055,26.0,Female,Delhi,"{""categories"": [""Books""], ""brands"": [""HarperCollins"", ""Cambridge""], ""price_range"": {""min"": 1722, ""max"": 36152}}"
U01056,33.0,Other,Coimbatore,"{""categories"": [""Electronics"", ""Toys"", ""Clothing""], ""brands"": [""Sony"", ""LG"", ""Hot Wheels"", ""Mattel"", ""Van Heusen""], ""price_range"": {""min"": 2032, ""max"": 43691}}"
U01057,43.0,Male,Lucknow,"{""categories"": [""Grocery""], ""brands"": [""Nestle"", ""Patanjali""], ""price_range"": {""min"": 2742, ""max"": 26010}}"
U01058,29.0,Female,Chandigarh,"{""categories"": [""Sports"", ""Home & Kitchen""], ""brands"": [""Yonex"", ""Wilson"", ""Havells"", ""Philips""], ""price_range"": {""min"": 1238, ""max"": 18720}}"
U01059,,Male,Kochi,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Yonex""], ""price_range"": {""min"": 2334, ""max"": 34306}}"
U01060,,Male,Mumbai,"{""categories"": [""Toys"", ""Grocery"", ""Clothing""], ""brands"": [""Mattel"", ""Lego"", ""Britannia"", ""MTR"", ""Nike""], ""price_range"": {""min"": 2180, ""max"": 9263}}"
U01061,40.0,Male,Kochi,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Puma""], ""price_range"": {""min"": 2670, ""max"": 33265}}"
U01062,29.0,Female,Nagpur,"{""categories"": [""Electronics"", ""Clothing""], ""brands"": [""Realme"", ""Xiaomi"", ""Van Heusen"", ""Zara""], ""price_range"": {""min"": 1818, ""max"": 15473}}"
U01063,24.0,Male,Kolkata,"{""categories"": [""Toys""], ""brands"": [""Fisher-Price"", ""Nerf""], ""price_range"": {""min"": 757, ""max"": 22634}}"
U01064,50.0,Male,Pune,"{""categories"": [""Books"", ""Sports"", ""Clothing""], ""brands"": [""Oxford"", ""HarperCollins"", ""Adidas"", ""Yonex"", ""Van Heusen""], ""price_range"": {""min"": 3749, ""max"": 33967}}"
U01065,42.0,Other,Coimbatore,"{""categories"": [""Sports""], ""brands"": [""Decathlon"", ""Reebok""], ""price_range"": {""min"": 3211, ""max"": 28745}}"
U01066,47.0,Other,Bangalore,"{""categories"": [""Beauty"", ""Toys"", ""Sports""], ""brands"": [""Maybelline"", ""The Body Shop"", ""Lego"", ""Nerf"", ""Wilson""], ""price_range"": {""min"": 3848, ""max"": 14637}}"
U01067,35.0,Male,Bangalore,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""Amul"", ""Nestle"", ""Nike"", ""Adidas""], ""price_range"": {""min"": 1826, ""max"": 41862}}"
U01068,26.0,Male,Chandigarh,"{""categories"": [""Toys""], ""brands"": [""Fisher-Price"", ""Hot Wheels""], ""price_range"": {""min"": 1474, ""max"": 29062}}"
U01069,27.0,Male,Coimbatore,"{""categories"": [""Toys"", ""Beauty""], ""brands"": [""Hasbro"", ""Fisher-Price"", ""Dove"", ""Nivea""], ""price_range"": {""min"": 1589, ""max"": 10559}}"
U01070,37.0,Female,Jaipur,"{""categories"": [""Grocery"", ""Books""], ""brands"": [""Britannia"", ""Nestle"", ""HarperCollins"", ""Oxford""], ""price_range"": {""min"": 2550, ""max"": 30298}}"
U01071,34.0,Female,Lucknow,"{""categories"": [""Electronics"", ""Beauty""], ""brands"": [""Oppo"", ""Realme"", ""Garnier"", ""Maybelline""], ""price_range"": {""min"": 1687, ""max"": 40377}}"
U01072,24.0,Female,Kochi,"{""categories"": [""Beauty"", ""Books"", ""Grocery""], ""brands"": [""Dove"", ""LOreal"", ""Penguin"", ""Pearson"", ""MTR""], ""price_range"": {""min"": 799, ""max"": 38504}}"
U01073,33.0,Male,Kochi,"{""categories"": [""Sports"", ""Electronics""], ""brands"": [""Yonex"", ""Reebok"", ""Apple"", ""Oppo""], ""price_range"": {""min"": 1528, ""max"": 7912}}"
U01074,23.0,Female,Kochi,"{""categories"": [""Beauty"", ""Books""], ""brands"": [""Dove"", ""Lakme"", ""Cambridge"", ""Pearson""], ""price_range"": {""min"": 1406, ""max"": 39173}}"
U01075,26.0,Female,Delhi,"{""categories"": [""Books"", ""Grocery"", ""Sports""], ""brands"": [""Pearson"", ""Penguin"", ""Haldirams"", ""Patanjali"", ""Yonex""], ""price_range"": {""min"": 881, ""max"": 45648}}"
U01076,28.0,Male,Chennai,"{""categories"": [""Electronics"", ""Home & Kitchen""], ""brands"": [""Samsung"", ""LG"", ""LG"", ""Havells""], ""price_range"": {""min"": 1025, ""max"": 7831}}"
U01077,29.0,Male,Coimbatore,"{""categories"": [""Grocery"", ""Beauty"", ""Sports""], ""brands"": [""Britannia"", ""Amul"", ""LOreal"", ""The Body Shop"", ""Puma""], ""price_range"": {""min"": 1601, ""max"": 40129}}"
U01078,36.0,Female,Mumbai,"{""categories"": [""Beauty"", ""Sports"", ""Grocery""], ""brands"": [""LOreal"", ""Lakme"", ""Wilson"", ""Reebok"", ""MTR""], ""price_range"": {""min"": 2637, ""max"": 12892}}"
U01079,25.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Sports""], ""brands"": [""OnePlus"", ""Realme"", ""Wilson"", ""Yonex""], ""price_range"": {""min"": 874, ""max"": 25068}}"
U01080,23.0,Male,Mumbai,"{""categories"": [""Beauty"", ""Books"", ""Electronics""], ""brands"": [""Maybelline"", ""Dove"", ""Penguin"", ""Scholastic"", ""OnePlus""], ""price_range"": {""min"": 1301, ""max"": 32478}}"
U01081,31.0,Female,Lucknow,"{""categories"": [""Beauty"", ""Home & Kitchen"", ""Toys""], ""brands"": [""Lakme"", ""Garnier"", ""Pigeon"", ""Havells"", ""Hasbro""], ""price_range"": {""min"": 1341, ""max"": 23841}}"
U01082,33.0,Female,Kochi,"{""categories"": [""Home & Kitchen"", ""Sports"", ""Books""], ""brands"": [""Bosch"", ""IFB"", ""Adidas"", ""Puma"", ""Pearson""], ""price_range"": {""min"": 1596, ""max"": 18746}}"
U01083,29.0,Other,Ahmedabad,"{""categories"": [""Home & Kitchen"", ""Toys"", ""Beauty""], ""brands"": [""Prestige"", ""Bajaj"", ""Lego"", ""Hasbro"", ""Dove""], ""price_range"": {""min"": 1443, ""max"": 17671}}"
U01084,35.0,Male,Nagpur,"{""categories"": [""Grocery"", ""Toys""], ""brands"": [""Amul"", ""Patanjali"", ""Hasbro"", ""Fisher-Price""], ""price_range"": {""min"": 2461, ""max"": 40560}}"
U01085,36.0,Female,Kochi,"{""categories"": [""Home & Kitchen""], ""brands"": [""Philips"", ""Havells""], ""price_range"": {""min"": 2617, ""max"": 42960}}"
U01086,37.0,Female,Kochi,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Wilson""], ""price_range"": {""min"": 2302, ""max"": 19477}}"
U01087,30.0,Male,Chennai,"{""categories"": [""Clothing""], ""brands"": [""Nike"", ""Adidas""], ""price_range"": {""min"": 1260, ""max"": 28375}}"
U01088,30.0,Male,Ahmedabad,"{""categories"": [""Toys"", ""Books""], ""brands"": [""Mattel"", ""Fisher-Price"", ""Pearson"", ""Cambridge""], ""price_range"": {""min"": 1332, ""max"": 36863}}"
U01089,52.0,Male,Hyderabad,"{""categories"": [""Toys""], ""brands"": [""Nerf"", ""Fisher-Price""], ""price_range"": {""min"": 3706, ""max"": 38023}}"
U01090,53.0,Female,Ahmedabad,"{""categories"": [""Beauty"", ""Clothing"", ""Grocery""], ""brands"": [""The Body Shop"", ""Nivea"", ""Nike"", ""Puma"", ""Patanjali""], ""price_range"": {""min"": 3588, ""max"": 51782}}"
U01091,33.0,Male,Pune,"{""categories"": [""Sports"", ""Beauty"", ""Grocery""], ""brands"": [""Nike"", ""Decathlon"", ""Dove"", ""Garnier"", ""Britannia""], ""price_range"": {""min"": 1680, ""max"": 18986}}"
U01092,29.0,Male,Lucknow,"{""categories"": [""Beauty"", ""Home & Kitchen"", ""Toys""], ""brands"": [""LOreal"", ""Lakme"", ""Havells"", ""Bosch"", ""Hot Wheels""], ""price_range"": {""min"": 1962, ""max"": 37060}}"
U01093,19.0,Female,Ahmedabad,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Cambridge""], ""price_range"": {""min"": 745, ""max"": 6776}}"
U01094,41.0,Male,Indore,"{""categories"": [""Books"", ""Beauty""], ""brands"": [""Scholastic"", ""HarperCollins"", ""LOreal"", ""Dove""], ""price_range"": {""min"": 3123, ""max"": 25798}}"
U01095,58.0,Male,Mumbai,"{""categories"": [""Electronics""], ""brands"": [""Apple"", ""Samsung""], ""price_range"": {""min"": 4209, ""max"": 39862}}"
U01096,30.0,Female,Pune,"{""categories"": [""Clothing"", ""Beauty"", ""Electronics""], ""brands"": [""Peter England"", ""Puma"", ""Maybelline"", ""Garnier"", ""OnePlus""], ""price_range"": {""min"": 1679, ""max"": 28060}}"
U01097,23.0,Female,Hyderabad,"{""categories"": [""Electronics""], ""brands"": [""Samsung"", ""OnePlus""], ""price_range"": {""min"": 533, ""max"": 7427}}"
U01098,27.0,Female,Delhi,"{""categories"": [""Electronics""], ""brands"": [""LG"", ""OnePlus""], ""price_range"": {""min"": 1715, ""max"": 23822}}"
U01099,27.0,Male,Chandigarh,"{""categories"": [""Clothing""], ""brands"": [""Adidas"", ""Nike""], ""price_range"": {""min"": 1446, ""max"": 39484}}"
U01100,51.0,Female,Nagpur,"{""categories"": [""Home & Kitchen"", ""Books""], ""brands"": [""Bajaj"", ""Prestige"", ""Pearson"", ""HarperCollins""], ""price_range"": {""min"": 3479, ""max"": 33773}}"
U01101,56.0,Male,Chennai,"{""categories"": [""Beauty""], ""brands"": [""Nivea"", ""Garnier""], ""price_range"": {""min"": 3858, ""max"": 38551}}"
U01102,43.0,Female,Coimbatore,"{""categories"": [""Clothing"", ""Sports""], ""brands"": [""Peter England"", ""Puma"", ""Decathlon"", ""Reebok""], ""price_range"": {""min"": 3408, ""max"": 23309}}"
U01103,30.0,Male,Kochi,"{""categories"": [""Sports"", ""Home & Kitchen"", ""Clothing""], ""brands"": [""Decathlon"", ""Nike"", ""Havells"", ""IFB"", ""Nike""], ""price_range"": {""min"": 2091, ""max"": 31150}}"
U01104,26.0,Male,Pune,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Puma""], ""price_range"": {""min"": 1735, ""max"": 32981}}"
U01105,25.0,Female,Nagpur,"{""categories"": [""Beauty"", ""Clothing"", ""Books""], ""brands"": [""Lakme"", ""Nivea"", ""Levis"", ""H&M"", ""Oxford""], ""price_range"": {""min"": 1285, ""max"": 25176}}"
U01106,23.0,Male,Chandigarh,"{""categories"": [""Grocery"", ""Electronics"", ""Clothing""], ""brands"": [""MTR"", ""Amul"", ""LG"", ""OnePlus"", ""Adidas""], ""price_range"": {""min"": 528, ""max"": 39009}}"
U01107,49.0,Male,Kochi,"{""categories"": [""Beauty""], ""brands"": [""Lakme"", ""The Body Shop""], ""price_range"": {""min"": 3452, ""max"": 31909}}"
U01108,33.0,Male,Delhi,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""H&M"", ""Van Heusen"", ""Nivea"", ""Lakme""], ""price_range"": {""min"": 2309, ""max"": 15001}}"
U01109,27.0,Male,Coimbatore,"{""categories"": [""Grocery""], ""brands"": [""Nestle"", ""Haldirams""], ""price_range"": {""min"": 1664, ""max"": 24835}}"
U01110,19.0,Female,Chandigarh,"{""categories"": [""Electronics"", ""Grocery"", ""Sports""], ""brands"": [""Realme"", ""Sony"", ""Nestle"", ""Haldirams"", ""Puma""], ""price_range"": {""min"": 717, ""max"": 14045}}"
U01111,48.0,Female,Lucknow,"{""categories"": [""Electronics"", ""Beauty"", ""Sports""], ""brands"": [""Oppo"", ""LG"", ""Nivea"", ""The Body Shop"", ""Decathlon""], ""price_range"": {""min"": 3786, ""max"": 16673}}"
U01112,59.0,Male,Indore,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""Levis"", ""Nike"", ""Nivea"", ""Garnier""], ""price_range"": {""min"": 4422, ""max"": 44359}}"
